class,age,male,female
0,0 to 1,1057.45,998.47
1,1 to 5,4140.9,3903.17
10,10 to 15,4902.5,4451.78
15,15 to 20,4607.86,3873.13
20,20 to 25,4281.54,4428.83
25,25 to 30,4391.15,4107.69
30,30 to 35,3858.24,3547.52
35,35 to 40,3444.96,3339.99
40,40 to 45,2994.18,2907.15
45,45 to 50,2726.77,2603.72
5,5 to 10,5141.71,4738.05
50,50 to 55,2271.26,2116
55,55 to 60,1822.7,1487.14
60,60 to 65,1150.22,1192.37
65,65 to 70,794.49,877.4
70,70 to 75,514.71,654.31
75,75 to 80,369.98,431.52
80,80 and over,315.64,433.16
