class,age,male,female
0,0 to 1,1705.56,1585.74
1,1 to 5,6678.86,6198.92
10,10 to 15,9310.14,8650.95
15,15 to 20,9342.69,8549.02
20,20 to 25,9324.07,8955.62
25,25 to 30,9652.93,9383.03
30,30 to 35,9076.94,8330.1
35,35 to 40,8478.39,7593.94
40,40 to 45,7054.27,6109.04
45,45 to 50,6368.45,5452.69
5,5 to 10,8756.23,8097.06
50,50 to 55,5226.97,4732.39
55,55 to 60,4208.23,3449.72
60,60 to 65,3097.56,3198.53
65,65 to 70,2449.75,2574.13
70,70 to 75,1565.3,1771.03
75,75 to 80,973.86,996.44
80,80 and over,718.36,871.84
