class,age,male,female
0,0 to 1,610.32,576.96
1,1 to 5,2390,2255.44
10,10 to 15,2864.68,2606.25
15,15 to 20,2708.23,2270.91
20,20 to 25,2511.14,2606.38
25,25 to 30,2582.44,2418.42
30,30 to 35,2266.87,2088.83
35,35 to 40,2029.44,1977.22
40,40 to 45,1770.81,1724.68
45,45 to 50,1620.25,1547.93
5,5 to 10,2983.12,2746.71
50,50 to 55,1347.99,1254.74
55,55 to 60,1082.83,880.03
60,60 to 65,677.37,704.97
65,65 to 70,470.28,519.62
70,70 to 75,304.21,386.09
75,75 to 80,219.21,254.44
80,80 and over,185.52,253.81
