class,age,male,female
0,0 to 1,2130.44,1997.09
1,1 to 5,8364.18,7788.39
10,10 to 15,11808.53,11047.14
15,15 to 20,11807.96,11041.85
20,20 to 25,10759.76,10730.9
25,25 to 30,11570.05,11335.2
30,30 to 35,10512.37,10104.39
35,35 to 40,10084.59,9334.51
40,40 to 45,8215.53,7556.65
45,45 to 50,7318.72,6609.56
5,5 to 10,11232.71,10433.59
50,50 to 55,5713.3,5476.13
55,55 to 60,4681.27,4266.77
60,60 to 65,3347.82,3533.51
65,65 to 70,2414.94,2533.44
70,70 to 75,1531.85,1696.62
75,75 to 80,1001.79,1040.33
80,80 and over,817.67,1002.02
