class,age,male,female
0,0 to 1,1470.47,1360.27
1,1 to 5,5758.29,5317.52
10,10 to 15,7586.47,6891.8
15,15 to 20,7412.43,7125.75
20,20 to 25,7227.13,7434.38
25,25 to 30,7677.34,7252.34
30,30 to 35,6995.1,6297.93
35,35 to 40,6257.28,5545.86
40,40 to 45,5203.62,4880.6
45,45 to 50,4822.78,4350.79
5,5 to 10,7524.71,6971.67
50,50 to 55,3965.7,3514.24
55,55 to 60,3154.21,2623.2
60,60 to 65,2309.37,2103.25
65,65 to 70,1374.35,1345.99
70,70 to 75,926.53,890.92
75,75 to 80,607.77,568.81
80,80 and over,479.85,537.82
