class,age,male,female
0,0 to 1,3655.75,3367.69
1,1 to 5,14315.72,13164.83
10,10 to 15,16923.61,15682.24
15,15 to 20,16914.35,16225.02
20,20 to 25,16356,15809.56
25,25 to 30,16023.66,15445.77
30,30 to 35,14655.62,13919.23
35,35 to 40,13751.66,12781.05
40,40 to 45,11660.29,10844.58
45,45 to 50,10259.45,9561.28
5,5 to 10,17376.63,15999.18
50,50 to 55,8731.77,8406.96
55,55 to 60,7342.52,6195.9
60,60 to 65,5315.05,4990.89
65,65 to 70,3664.2,3436.93
70,70 to 75,2286.5,2355.6
75,75 to 80,1520.02,1519.78
80,80 and over,1260.77,1621.78
