class,age,male,female
0,0 to 1,1813.31,1671.09
1,1 to 5,7100.83,6532.56
10,10 to 15,8067.05,7443.26
15,15 to 20,7154.81,6459.23
20,20 to 25,6468.63,6623.53
25,25 to 30,6836.77,6540.5
30,30 to 35,6106.21,5724.57
35,35 to 40,5428.38,5007.55
40,40 to 45,4406.49,4147.67
45,45 to 50,3899.9,3671.27
5,5 to 10,8839.57,8236.79
50,50 to 55,3263.2,3162.87
55,55 to 60,2525.58,2189.61
60,60 to 65,1967.64,2013.83
65,65 to 70,1296.56,1304.33
70,70 to 75,930.45,1004.27
75,75 to 80,568.37,594.68
80,80 and over,588.66,760.51
