class,age,male,female
0,0 to 1,1378.27,1285.06
1,1 to 5,5397.24,5023.49
10,10 to 15,5685.99,5065.18
15,15 to 20,5039.76,4385.89
20,20 to 25,4769.17,4734.42
25,25 to 30,4766.89,4397.06
30,30 to 35,4221.68,3802.1
35,35 to 40,3692.17,3362.18
40,40 to 45,3037.32,2830.12
45,45 to 50,2609.44,2464.13
5,5 to 10,6400.48,5941.07
50,50 to 55,2184.56,2062.71
55,55 to 60,1740.1,1494.76
60,60 to 65,1225.41,1207.74
65,65 to 70,798.07,872.94
70,70 to 75,526.36,673.32
75,75 to 80,368.75,450.32
80,80 and over,344.84,483.15
