class,age,male,female
0,0 to 1,911.79,842.87
1,1 to 5,3570.53,3294.91
10,10 to 15,4873.02,4457.6
15,15 to 20,4896.33,4727.62
20,20 to 25,4863.56,4979.65
25,25 to 30,5199.75,5050.95
30,30 to 35,4927.53,4561.8
35,35 to 40,4716.99,4348.76
40,40 to 45,4007.38,3666.14
45,45 to 50,3826.33,3338.28
5,5 to 10,4652.67,4308.31
50,50 to 55,2973.9,2679.35
55,55 to 60,2407.69,2080.06
60,60 to 65,1750.74,1654.47
65,65 to 70,1235.74,1122.62
70,70 to 75,770.62,710.5
75,75 to 80,515.33,430.33
80,80 and over,396.67,405.85
