class,age,male,female
0,0 to 1,262.12,242.5
1,1 to 5,1026.46,947.98
10,10 to 15,1264.27,1156.71
15,15 to 20,1233.06,1115.77
20,20 to 25,1094.67,1097.99
25,25 to 30,1168.1,1078.24
30,30 to 35,1001.22,950.88
35,35 to 40,969.09,898.4
40,40 to 45,779.7,738.52
45,45 to 50,710.9,654.39
5,5 to 10,1316.23,1207.08
50,50 to 55,544.05,517.06
55,55 to 60,456.14,379.86
60,60 to 65,297.06,296.53
65,65 to 70,208.22,223.19
70,70 to 75,134.16,151.51
75,75 to 80,100.02,104.79
80,80 and over,83.93,101.02
