Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Director Design,Internal,,Jayanta Kumar Barman,07-Feb-2026 02:38 PM,07-Feb-2026 02:40 PM,techsummary_78406.pdf (240.24 KB),1,290969,NORTH EAST ENTERPRISE,30-Dec-2025 10:26 AM,Rejected-AOC,Not Qualified for AOC,16-Jul-2026 03:40 PM,Department of Water Resources||Chief Engineer - DoWR,2025_DoWR_49391_1,KAMRUP METRO/2025-26/FFM/XXIX,Procurement of flood fighting materials ( Geo-textile sheets and Geo-textile Tubes) for Water Resources Department for the year 2025-26 (Zone-A).,Director Design,Internal,,Jayanta Kumar Barman,16-Jul-2026 03:32 PM,finsummary_78406.pdf (303.39 KB),Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,07-Feb-2026 02:33 PM,,16-Jul-2026,"INR 13,242,356",120.0,Jayanta Kumar Barman,16-Jul-2026 03:36 PM,FWO_KAMRUP_METRO_sheets_Tubes_A.pdf (965.00 KB),Procurement of flood fighting materials ( Geo-textile sheets and Geo-textile Tubes) for Water Resources Department for the year 2025-26 (Zone-A).,Finance,All Bids are opened for Financial Evaluation,Jayanta Kumar Barman,06-Jul-2026 01:12 PM,,BOQ Comparative Chart,1.0,291065.0,Sonali Geotextiles Pvt. Ltd.,INR,"13,242,356",AOC,Procurement of flood fighting materials ( Geo-textile sheets and Geo-textile Tubes) for Water Resources Department for the year 2025-26 (Zone-A).,Procurement of flood fighting materials ( Geo-textile sheets and Geo-textile Tubes) for Water Resources Department for the year 2025-26 (Zone-A).,Please refer Tender documents. ,NA ,"1,32,64,856",Supply of Materials,NA ,Tender,180.0,120.0,KAMRUP METRO,781029.0,NA ,NA ,NA ,Guwahati,No ,No,1.0,SBI Bank,Department of Water Resources||Chief Engineer - DoWR,KAMRUP METRO/2025-26/FFM/XXIX,2025_DoWR_49391_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,16-Dec-2025 12:00 PM,31-Dec-2025 03:00 PM,16-Dec-2025 12:00 PM,31-Dec-2025 02:00 PM,NA ,NA ,22-Dec-2025 10:00 AM,31-Dec-2025 02:00 PM,07-Feb-2026 02:40 PM,1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"2,65,297",Yes,percentage,2.0%,Nil,Nil,"Chief Engineer, Water Resources Department, Assam","O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29","3,000",Nil,Nil,No,AOC
,,,,,,,2,291065,Sonali Geotextiles Pvt. Ltd.,30-Dec-2025 04:23 PM,Accepted-AOC,AWARDED,16-Jul-2026 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,AOC
