Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,S.No.1,Bank Name,Tender Stage
22-Jul-2026,"INR 5,986,833.6",150.0,Deepjyoti Sarma,22-Jul-2026 09:42 AM,AOC.pdf (3774.00 KB),Award of Contract,Industries and Commerce Department||DNP Limited,2025_ICD_49397_1,DNPL/PC/2025/CRS/FITT/73/25,PROCUREMENT OF FLANGES AND FITTINGS,Finance,Financial summary,Deepjyoti Sarma,17-Jul-2026 11:13 AM,finance_78413.pdf,BOQ Comparative Chart,1,292452,AMFORGE PIPEFITTING INDUSTRIES,08-Jan-2026 06:05 PM,Rejected-Technical,Not Qualified for PBO,29-May-2026 10:23 AM,Kalpajit Das,Internal,"K.Das, BD Borpatragohain, M. Alam, R.Rajkonwar, D.Sarma, PP Bhattacharyya, U.Kashyap",Bhaskar Borpatra Gohain,29-May-2026 10:23 AM,29-May-2026 10:25 AM,techsummary_78413.pdf (1006.98 KB),Technical,Technical summary,Bhaskar Borpatra Gohain,29-May-2026 10:09 AM,technical_78413.pdf,Kalpajit Das,Internal,"K.Das, BD Borpatragohain, R.Rajkonwar, M.Alam, D.Sarma, PP Bhattacharyya, U.Kashyap",Deepjyoti Sarma,22-Jul-2026 09:37 AM,finsummary_78413.pdf (922.83 KB),1.0,292493.0,VIVIAL FORGE PVT LTD.,INR,"5,986,833.6",AOC,0.0,No,fixed,,Nil,Nil,16-Dec-2025 02:15 PM,20-Jan-2026 11:00 AM,16-Dec-2025 02:30 PM,19-Jan-2026 02:00 PM,16-Dec-2025 03:00 PM ,23-Dec-2025 04:00 PM ,27-Dec-2025 09:00 AM,19-Jan-2026 02:00 PM,29-May-2026 10:25 AM,PROCUREMENT OF FLANGES AND FITTINGS,PROCUREMENT OF FLANGES AND FITTINGS FOR DEVELOPMENT OF CONDENSATE REMOVAL SYSTEM (DEHYDRATION SYSTEM) AND THE ASSOCIATED FACILITIES,Please refer Tender documents. ,NA ,,Mechanical Engg Items,NA ,Tender,180.0,150.0,Duliajan,786602.0,Online/Duliajan ,DNP Ltd 1 No Borpathar Madhuban Duliajan-786602 ,22-Dec-2025 03:00 PM ,Duliajan,No ,No,"1,000",Nil,Nil,Yes,1.0,Corrigendum2,Date,,Industries and Commerce Department||DNP Limited,DNPL/PC/2025/CRS/FITT/73/25,2025_ICD_49397_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Commercial Volume I of II,Director and CEO,DNP Ltd 1 No Borpathar Madhuban Duliajan-786602,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,2,292576,DYNAMIC FORGE AND FITTINGS (I) PVT LTD,09-Jan-2026 01:44 PM,Rejected-Finance,Disqualified bidder for Group A and B,22-Jul-2026 09:37 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendum1,Technical Bid,,,,,,,,,,,,,,,,,,.pdf,Technical Volume II of II,,,,,AOC
,,,,,,,,,,,,,,,,,3,291889,MECH WELL FITTINGS PVT LTD,07-Jan-2026 10:06 AM,Rejected-Finance,Disqualified bidder for Group A and B,22-Jul-2026 09:37 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,AOC
,,,,,,,,,,,,,,,,,4,292426,NARMDA FORGE AND FITTING,08-Jan-2026 10:26 AM,Rejected-Technical,Not Qualified for PBO,29-May-2026 10:23 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,5,292457,PIPEFIT ENGINEERS PVT.LTD,08-Jan-2026 01:08 PM,Rejected-Finance,Disqualified bidder for Group A and B,22-Jul-2026 09:37 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,6,292501,RANCO INDUSTRIES,09-Jan-2026 10:28 AM,Rejected-Finance,Disqualified bidder for Group A,22-Jul-2026 09:37 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,7,290823,SAWAN ENGINEERS PVT LTD,09-Jan-2026 11:22 AM,Rejected-Finance,Disqualified bidder for Group A and B,22-Jul-2026 09:37 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,8,293719,SHILPESH MEHTA,19-Jan-2026 12:32 PM,Rejected-Finance,Disqualified bidder for Group A,22-Jul-2026 09:37 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,9,292493,VIVIAL FORGE PVT LTD.,09-Jan-2026 11:37 AM,Accepted-AOC,Qualified L1 Bidder for Group A and B,22-Jul-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
