Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Financial Bids have been opened.,Sumi Phukan,27-Apr-2026 01:06 PM,,BOQ Comparative Chart,1.0,298507.0,BHARAT BIJLEE LIMITED,06-Mar-2026 03:00 PM,Rejected-Finance,L3. Quoted Amount excluding GST,16-Jul-2026 03:41 PM,Technical,Techno Commercial Bid opened,Sumi Phukan,31-Mar-2026 02:27 PM,,16-Jul-2026,"INR 264,975,000",540.0,Sumi Phukan,16-Jul-2026 03:49 PM,WO_Marsons.pdf (5301.00 KB),"Rank L1, Accepted, Quoted Amount is without GST",Chief General Manager PPnD,Internal,,Sumi Phukan,16-Jul-2026 03:41 PM,finsummary_80231.pdf (421.36 KB),CGM PPnD,Internal,,Sumi Phukan,24-Apr-2026 04:31 PM,27-Apr-2026 12:00 PM,techsummary_80231.pdf (708.90 KB),Assam Electricity Grid Corporation Ltd||CGM (T and T),2026_AEGCL_50385_1,AEGCL/MD/Tech-1145/Aug Trafo/50MVA/T-3/2026/BID,"Supply of 132/33kV, 50MVA Power Transformers and Related Services for Durlavcherra, Karimganj and Srikona Substations of AEGCL (Package-T-3)",1.0,300832.0,MARSONS LIMITED,INR,"264,975,000",AOC,"Supply of 132/33kV, 50MVA Power Transformers and Related Services for Durlavcherra, Karimganj and Srikona Substations of AEGCL (Package-T-3)","Supply of 132/33kV 50MVA Power Transformers and Related Services from original equipment manufacturer for Durlavcherra (2 Nos.), Karimganj (2 Nos.) and Srikona (1 No.) Substations of AEGCL Package-T3 Total 5 Nos",Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,180.0,NA ,Central Assam Region,781001.0,Guwahati ,"Conference Room Office of the Managing Director AEGCL, 1st Floor, Bijulee Bhawan, Paltan Bazar Guwahati-01 ",02-Feb-2026 12:00 PM ,Guwahati,No ,No,1.0,Fee/PreQual/Technical,.rar,Technical Documents,Chief General Manager PPD,"Office of the Managing Director AEGCL, 1st Floor, Bijulee Bhawan, Paltan Bazar Guwahati-01",1.0,SBI Bank,1.0,NOTICE,Date,,20-Jan-2026 05:00 PM,31-Mar-2026 02:00 PM,21-Jan-2026 10:00 AM,30-Mar-2026 12:00 PM,21-Jan-2026 11:00 AM ,02-Feb-2026 11:00 AM ,17-Feb-2026 09:00 AM,30-Mar-2026 12:00 PM,27-Apr-2026 12:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),AEGCL/MD/Tech-1145/Aug Trafo/50MVA/T-3/2026/BID,2026_AEGCL_50385_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"98,00,000",Yes,fixed,,Nil,Nil,"2,000",Nil,Nil,No,AOC
,,,,,,2.0,298573.0,ECE INDUSTRIES LIMITED,20-Feb-2026 09:52 AM,Rejected-Finance,L2. Quoted Amount excluding GST,16-Jul-2026 03:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.rar,Financial Documents,,,,,2.0,Corrigendum VI,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3.0,300832.0,MARSONS LIMITED,18-Mar-2026 06:25 PM,Accepted-AOC,"Rank L1, Accepted, Amount is exclusive of GST",16-Jul-2026 03:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.rar,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.rar,Type Test Report and GTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.rar,"LOTB, POA and EMD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.rar,MA and Performance Certificates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ or Price Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
