EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"10,30,320",Yes,percentage,2.0%,Nil,Nil,"10,000",Nil,Nil,No,"Widening and Strengthening of Dowel bund from Chollongpathar to Charaimari on both banks of river Giladhari, Package 1.","Widening and Strengthening of Dowel bund from Chollongpathar to Charaimari on both banks of river Giladhari, Package 1.",Please refer Tender documents. ,NA ,"5,15,15,978",Civil Works,NA ,Tender,180.0,365.0,Golaghat,785621.0,NA ,NA ,NA ,Guwahati,No ,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,Department of Water Resources||Chief Engineer - DoWR,GOLAGHAT/2025-26/RIDF/II,2025_DoWR_47441_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"Chief Engineer, WRD, Assam","O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29",10-Sep-2025 06:55 PM,04-Oct-2025 03:00 PM,10-Sep-2025 06:55 PM,04-Oct-2025 02:00 PM,NA ,NA ,20-Sep-2025 10:00 AM,04-Oct-2025 02:00 PM,06-Nov-2025 12:10 PM,AOC,Finance,All bids are opened for financial Evaluation.,Jayanta Kumar Barman,15-Feb-2026 03:29 PM,,BOQ Comparative Chart,18-Jul-2026,"INR 51,500,240",365.0,Jayanta Kumar Barman,18-Jul-2026 02:48 PM,FWO_Golaghat_Chollongpathat_Charaimari_1.pdf (1744.00 KB),"Widening and Strengthening of Dowel bund from Chollongpathar to Charaimari on both banks of river Giladhari, Package 1.",1.0,282824.0,Nirmal Kumar Agarwalla,INR,"51,500,240",Department of Water Resources||Chief Engineer - DoWR,2025_DoWR_47441_1,GOLAGHAT/2025-26/RIDF/II,"Widening and Strengthening of Dowel bund from Chollongpathar to Charaimari on both banks of river Giladhari, Package 1.",Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,07-Oct-2025 11:35 AM,,Director Design,Internal,,Jayanta Kumar Barman,18-Jul-2026 02:34 PM,finsummary_75722.pdf (301.35 KB),Director Design,Internal,,Jayanta Kumar Barman,06-Nov-2025 12:07 PM,06-Nov-2025 12:10 PM,techsummary_75722.pdf (127.47 KB),1,282837,M/S. M.P. AGARWALLA,03-Oct-2025 10:23 AM,Rejected-AOC,Not Qualified for AOC,18-Jul-2026 02:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,282824,Nirmal Kumar Agarwalla,03-Oct-2025 11:03 AM,Accepted-AOC,AWARDED,18-Jul-2026 02:49 PM,AOC
