S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,1.0,Corrigendum 1,Technical Bid,,"2,48,000",No,fixed,,Nil,Nil,Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,GS02/ASU/TEC/071,2025_SEEDE_48425_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,"Equipment for Internet of Things Lab (Common), IOT (IT)","Equipment for Internet of Things Lab (Common), IOT (IT)",Please refer Tender documents. ,NA ,,Laboratory and scientific equipment,NA ,Tender,150.0,NA ,Mangaldai,784125.0,"Conference Room, 3rd Floor, DECT Complex, ASUP, Re ","Conference Room, 3rd Floor, DECT Complex, ASUP, Rehabari, Guwahati-781008 ",13-Nov-2025 12:00 PM ,"O/o the CEO, Assam Skill University Project",No ,No,06-Nov-2025 09:00 AM,06-Dec-2025 03:00 PM,06-Nov-2025 09:00 AM,06-Dec-2025 02:00 PM,06-Nov-2025 09:00 AM ,13-Nov-2025 10:00 AM ,03-Dec-2025 10:00 AM,06-Dec-2025 02:00 PM,"CEO, Assam Skill University Project","Conference Room, 3rd Floor, DECT Complex, ASUP, Rehabari, Guwahati-781008",1.0,Fee/PreQual/Technical/Finance,.pdf,Bid Submission Sheet,0.0,Nil,Nil,No,AOC,"Registrar, ASU",Internal,,Mintu Sinha,30-May-2026 03:52 PM,techsummary_76978.pdf (129.42 KB),1.0,288303.0,Valeur Fabtex Private Limited,INR,"21,228,864.44",Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,2025_SEEDE_48425_1,GS02/ASU/TEC/071,"Equipment for Internet of Things Lab (Common), IOT (IT)",1,288503,ANSHUMAN Tech Pvt. Ltd.,06-Dec-2025 01:27 PM,Rejected-Technical,Bidder is technically non responsive due to non fulfilment of Clause 2.2.1 Contractual Experience,30-May-2026 03:52 PM,"Registrar, ASU",Internal,,Mintu Sinha,30-May-2026 03:58 PM,finsummary_76978.pdf (28.94 KB),Finance,Bids are forwarded to Bid Evluation Committee for further evaluation,Paran Gogoi,06-Dec-2025 03:40 PM,,BOQ Comparative Chart,18-Jul-2026,"INR 21,228,864.44",60.0,Paran Gogoi,23-Jul-2026 11:10 AM,FirstPages.pdf (340.00 KB),Contract Agreement,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Eligibility Documents,,,,,AOC,,,,,,,,,,,,,,,,2,288380,Monotech Systems Limited,06-Dec-2025 12:34 PM,Rejected-Technical,Bidder is technically non responsive due to non fulfilment of Clause 2.2.1 2.2.2 2.3.1 2.3.2 and Clause 3.4.1,30-May-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Price Bid,,,,,AOC,,,,,,,,,,,,,,,,3,288513,Royal Electronics Sales & Services,06-Dec-2025 10:44 AM,Rejected-Technical,Bidder is technically non responsive due to non fulfilment of Clause 2.2.1- Contractual Experience,30-May-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,288504,Scientech Technologies Pvt Ltd,06-Dec-2025 10:51 AM,Rejected-Finance,Price quoted is higher than L1 bidder,30-May-2026 03:58 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,288303,Valeur Fabtex Private Limited,06-Dec-2025 01:26 PM,Accepted-AOC,Being lowest evaluated responsive bidder,23-Jul-2026 11:10 AM,,,,,,,,,,,,,,,,,,,,AOC
