Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Irrigation Department||Additional Chief Engineer cum CHD-Irrigation-BTC,ACE/CHDI/10/2025/23 dated 27/05/2026,2026_ID_52520_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,27-May-2026 05:00 PM,12-Jun-2026 04:00 PM,27-May-2026 05:00 PM,12-Jun-2026 02:00 PM,NA ,NA ,01-Jun-2026 10:00 AM,12-Jun-2026 02:00 PM,23-Jun-2026 02:05 PM,"4,59,687",Yes,percentage,2.0%,Nil,Nil,"Addl. Chief Engineer cum CHD Irrigation, BTC Kokra","Addl. Chief Engineer cum CHD Irrigation, BTC Kokrajhar",Protection work at Kadabil FIS under SDMF for the year 2025-26,Protection work at Kadabil FIS under SDMF for the year 2025-26,Please refer Tender documents. ,NA ,"2,29,84,328",Civil Works,NA ,Tender,180.0,180.0,Udalguri,784509.0,NA ,NA ,NA ,Kokrajhar,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,"4,600",Nil,Nil,No,1.0,SBI Bank,AOC,Technical,Technical bid opened,Mirajul Haque,16-Jun-2026 11:42 AM,,06-Jul-2026,"INR 22,984,326.72",180.0,Mirajul Haque,06-Jul-2026 04:40 PM,fmudalguri.pdf (322.00 KB),Dipti Kr. Brahma,Internal,,Mirajul Haque,06-Jul-2026 04:36 PM,finsummary_83004.pdf (322.28 KB),Finance,financial bid opened,Mirajul Haque,23-Jun-2026 02:10 PM,,BOQ Comparative Chart,1.0,304591.0,ASHOK KUMAR BAJAJ,08-Jun-2026 05:30 PM,Accepted-AOC,lowest quoted bidder,06-Jul-2026 04:41 PM,Irrigation Department||Additional Chief Engineer cum CHD-Irrigation-BTC,2026_ID_52520_1,ACE/CHDI/10/2025/23 dated 27/05/2026,Protection work at Kadabil FIS under SDMF for the year 2025-26,1.0,304591.0,ASHOK KUMAR BAJAJ,INR,"22,984,326.72",Dipti Brahma,Internal,,Ramizuddin Ahmed,23-Jun-2026 02:01 PM,23-Jun-2026 02:05 PM,techsummary_83004.pdf (383.96 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid document,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
