Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Chief Engineer (EAP), PWRD, Fatasil Ambari","O/o The Chief Engineer (EAP), PWRD, Fatasil Ambari, Guwahati-781025, Assam",1.0,SBI Bank,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,EAP/ARRBP/02/TENDERS/2024/57,2025_PWRDW_48965_10,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"8,700",Nil,Nil,No,Bridge1/Kokrajhar/13 Bridge No. 3/1 on NH31C at Joyma to Gurufella Rajadabari Road.,CE/EAP/ARRBP/OCB/Bridge1/Kokrajhar/13 Construction of Bridge in Kokrajhar district Bridge No. 3/1 on NH31C at Joyma to Gurufella Rajadabari Road.,Please refer Tender documents. ,NA ,"4,33,52,900",Civil Works - Bridges,NA ,Tender,90.0,720.0,Kokrajhar District,783370.0,"O/o The Chief Engineer (EAP), PWRD, Fatasil Ambari ","O/o The Chief Engineer (EAP), PWRD, Fatasil Ambari, Guwahati-781025, Assam ",10-Dec-2025 11:00 AM ,"O/o Chief Engineer (EAP), PWRD, Fatasil Ambari",No ,No,04-Dec-2025 06:55 PM,24-Dec-2025 02:30 PM,04-Dec-2025 06:55 PM,24-Dec-2025 02:00 PM,04-Dec-2025 06:55 PM ,10-Dec-2025 11:00 AM ,04-Dec-2025 06:55 PM,24-Dec-2025 02:00 PM,21-Feb-2026 02:30 PM,1.0,Fee/PreQual/Technical,.pdf,Tender and EMD Fee Receipt,"8,67,100",Yes,fixed,,Nil,Nil,AOC,"CE (EAP), PWRD, Assam, Fatasil Ambari",Internal,,Dibyajyoti Nath,20-Jul-2026 01:27 PM,finsummary_77853.pdf (90.96 KB),Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,2025_PWRDW_48965_10,EAP/ARRBP/02/TENDERS/2024/57,Bridge1/Kokrajhar/13 Bridge No. 3/1 on NH31C at Joyma to Gurufella Rajadabari Road.,Technical,technical bids are opened,Dibyajyoti Nath,26-Dec-2025 01:33 PM,,1.0,290264.0,RAJU CHANDRA BASUMATARY,INR,"45,303,000",20-Jul-2026,"INR 45,303,000",720.0,Dibyajyoti Nath,20-Jul-2026 01:29 PM,WO.pdf (80.00 KB),1.0,290264.0,RAJU CHANDRA BASUMATARY,24-Dec-2025 01:49 PM,Accepted-AOC,Awarded Contract Bidder,20-Jul-2026 01:29 PM,Finance,financial bids are opened,Dibyajyoti Nath,23-Feb-2026 03:26 PM,,BOQ Comparative Chart,"Chief Engineer, EAP, PWRD",Internal,,Dibyajyoti Nath,21-Feb-2026 02:29 PM,21-Feb-2026 02:30 PM,techsummary_77853.pdf (160.35 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,290266.0,Ranjan Dutta,24-Dec-2025 10:32 AM,Rejected-Finance,Reject,20-Jul-2026 01:27 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Bid (Technical),,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Bid (Financial),,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
