S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Date EXtension5th,Date,,1.0,SBI Bank,"1,20,480",Yes,percentage,2.0%,Nil,Nil,"Construction of 1000 capacity Auditorium at R.K.Nagar, Karimganj , Assam Auditorium seat 6024 for 1000 nos",Auditorium Chair,As per NIT ,NA ,"60,24,000",Furniture/ Fixture,NA ,Rate Contract,180.0,30.0,"Ramkrishna Nagar,Sribhumi",788166.0,SE PWD Silchar Building Circle Silchar ,SE PWD Silchar Building Circle Silchar ,14-May-2026 04:15 PM ,SE PWD Silchar Building Circle Silchar,No ,No,1.0,Fee/PreQual/Technical,.pdf,Receipt of on line payment for Cost of Bid and Security Deposit Money,"1,500",Nil,Nil,No,25-Feb-2026 10:15 AM,15-May-2026 05:00 PM,25-Feb-2026 10:15 AM,15-May-2026 04:30 PM,25-Feb-2026 10:15 AM ,15-May-2026 04:30 PM ,25-Feb-2026 10:15 AM,15-May-2026 04:30 PM,20-May-2026 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH,SBC/CS/2025-26/11,2026_PWBNH_51490_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,SE PWD Silchar Building Circle Silchar,SE PWD Silchar Building Circle Silchar,AOC,Technical,Bid Opening Summary and Technical Bid Evaluation,ANUP DEBNATH,20-May-2026 01:41 PM,technical_81751.pdf,1.0,303757.0,FTTC Projects Private Limited,14-May-2026 03:56 PM,Rejected-AOC,2nd Lowest Bidder,14-Jul-2026 06:09 PM,Finance,Minutes of Financial Bid Evaluation,ANUP DEBNATH,21-May-2026 09:17 PM,finance_81751.pdf,BOQ Comparative Chart,Anup Kr. Chakraborty,Internal,ParthaPratimNathAEESiprangshuDasAEETCICSiprangshuDasAEEETC,ANUP DEBNATH,21-May-2026 09:20 PM,finsummary_81751.pdf (291.91 KB),30-May-2026,"INR 6,024,000",30.0,ANUP DEBNATH,14-Jul-2026 06:09 PM,AOCAUDITORIUMRKNAGAR112526.pdf (1676.00 KB),Award of Contract,AnupKrChakraborty,Internal,SiprangshuDasAEETCSilcharBldgCircleParthaPratimNathAEESilcharBldgSubDivision,ANUP DEBNATH,20-May-2026 01:45 PM,20-May-2026 02:00 PM,techsummary_81751.pdf (2166.59 KB),1.0,303770.0,OM CONSTRUCTION,INR,"6,024,000",Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Silchar Circle - PWBNH,2026_PWBNH_51490_1,SBC/CS/2025-26/11,"Construction of 1000 capacity Auditorium at R.K.Nagar, Karimganj , Assam Auditorium seat 6024 for 1000 nos",AOC
2.0,Correction Notice,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Prequalification of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2.0,303770.0,OM CONSTRUCTION,14-May-2026 11:58 AM,Accepted-AOC,Lowest Bidder,14-Jul-2026 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
