Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Dhubri Medical College and Hospital-HFWD,2026_HFWD_52351_1,Supply of Printed formats,Supply of Printed formats,Technical,Bid Opening Summary,Ashim Bhuyan,02-Jun-2026 10:27 AM,technical_82772.pdf,Dr Ashim Bhuyan,Internal,Dr Roopshekhar Mohan Dr Bikram Sutradhar Dr Harekrishna Nath,Ashim Bhuyan,21-Jul-2026 10:45 AM,finsummary_82772.pdf (327.27 KB),21-Jul-2026,"INR 6,000,000",365.0,Ashim Bhuyan,21-Jul-2026 10:51 AM,letterofaward.pdf (18.00 KB),Finance,Financial Bid Opening Summary,Ashim Bhuyan,03-Jul-2026 04:30 PM,finance_82772.pdf,BOQ Comparative Chart,1.0,304232.0,MAA MANASHA PRINTERS,INR,"400,000",Dr Ashim Bhuyan,Internal,Dr Bikram Sutradhar Dr Saura Kamal Dutta Dr Bikash Agarwal,Ashim Bhuyan,26-Jun-2026 03:22 PM,26-Jun-2026 04:00 PM,techsummary_82772.pdf (1584.09 KB),1,304157,GADADHAR OFFSET PRINTERS,27-May-2026 04:24 PM,Rejected-Finance,Not L1 in any item,21-Jul-2026 10:45 AM,AOC,14-May-2026 06:00 PM,30-May-2026 12:00 PM,14-May-2026 06:00 PM,30-May-2026 11:00 AM,NA ,NA ,14-May-2026 06:00 PM,30-May-2026 11:00 AM,26-Jun-2026 04:00 PM,"20,000",Yes,fixed,,Nil,Nil,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Dhubri Medical College and Hospital-HFWD,Supply of Printed formats,2026_HFWD_52351_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,Supply of Printed formats,Supply of Printed formats I cards registers on Rate Contract Basis,Please refer Tender documents. ,NA ,"20,00,000",Publishing/Printing,Running of Parking Stand  ,Rate Contract,90.0,NA ,Dhubri Medical College and Hospital,783325.0,NA ,NA ,NA ,Dhubri Medical College and Hospital,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender document,"2,000",Nil,Nil,No,Principal cum Chief Superntendent,Dhubri Medical College and Hospital,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,304173.0,RK PRINTERS,INR,"100,000",,,,,,,,2,304232,MAA MANASHA PRINTERS,28-May-2026 02:30 PM,Accepted-AOC,As per Tender and Purchase Committee,21-Jul-2026 10:52 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,303844.0,SAI OFFSET PRINTERS,INR,"5,500,000",,,,,,,,3,303967,MS R R GRAPHICS,22-May-2026 04:56 PM,Rejected-Finance,Not L1 in any item,21-Jul-2026 10:45 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,304173,RK PRINTERS,27-May-2026 01:30 PM,Accepted-AOC,As per Tender and Purchase Committee,21-Jul-2026 10:52 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,304055,Rumana Offset Press,25-May-2026 10:49 AM,Rejected-Finance,Not L1 in any item,21-Jul-2026 10:45 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,303844,SAI OFFSET PRINTERS,20-May-2026 07:01 PM,Accepted-AOC,As per Tender and Purchase Committee,21-Jul-2026 10:52 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
