Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
03-Feb-2026 10:30 AM,13-Feb-2026 10:30 AM,03-Feb-2026 10:30 AM,12-Feb-2026 02:00 PM,03-Feb-2026 10:30 AM ,12-Feb-2026 12:00 PM ,03-Feb-2026 10:30 AM,12-Feb-2026 02:00 PM,07-Mar-2026 04:20 PM,1.0,Fee/PreQual/Technical,.pdf,BID_COST_BID_SECURITY,Tihu_PDNA_2025-26_75,Recovery and Reconstruction of Rajakhat Banekuchi to Madhupur Road (Akhra-Bihampur) under NDRF (PDNA-2022) for the year 2025-26.,Please refer Tender documents. ,NA ,"24,52,000",Civil Works – Roads,NA ,Tender,180.0,90.0,Nalbari,781335.0,NA ,NA ,NA ,"O/o the EE, PWRD, NDTRD, Nalbari",No ,No,"EE, PWRD, NDTRD, Nalbari","O/o the EE, PWRD, NDTRD, Nalbari",490.0,Nil,Nil,No,Public Works Roads Department,Tech/NDTRD/NIT/1028/4296 dated 28.01.2026,2026_PWD_50632_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"49,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,AOC,Public Works Roads Department,2026_PWD_50632_3,Tech/NDTRD/NIT/1028/4296 dated 28.01.2026,Tihu_PDNA_2025-26_75,06-Jul-2026,"INR 1,961,091",90.0,Jiban Jyoti Sarma,15-Jul-2026 04:08 PM,WorkOrderPDNA75.pdf (307.00 KB),Technical,Admitted,Jiban Jyoti Sarma,07-Mar-2026 04:00 PM,,EE,Internal,"EE, AE, JE",Kashyap Ranjan Nath,15-Jun-2026 05:19 PM,finsummary_80595.pdf (184.89 KB),1.0,297406.0,NUR MAHAMMAD AHMED,INR,"1,961,091",EE,Internal,"EE, AE, JE",Jiban Jyoti Sarma,07-Mar-2026 04:07 PM,07-Mar-2026 04:20 PM,techsummary_80595.pdf (241.13 KB),1.0,297067.0,GANESH KALITA,12-Feb-2026 01:35 PM,Rejected-Technical,Rejected by EE,07-Mar-2026 04:07 PM,Finance,Admitted,Kashyap Ranjan Nath,15-Mar-2026 01:29 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,.pdf,BIDDING_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,297235.0,Md. Sarif Ali,12-Feb-2026 10:31 AM,Rejected-Finance,Rejected,15-Jun-2026 05:19 PM,,,,,,,AOC
,,,,,,,,,,,.pdf,TECHNICAL_QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,297406.0,NUR MAHAMMAD AHMED,12-Feb-2026 01:49 PM,Accepted-AOC,Awarded to L1 bidder,15-Jul-2026 04:08 PM,,,,,,,AOC
,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,297419.0,PRASANTA BORA,12-Feb-2026 12:27 AM,Rejected-Finance,Rejected,15-Jun-2026 05:19 PM,,,,,,,AOC
,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
