Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,2026_PWRDW_50946_7,111/Tenders/2023/Pt-II/33,Construction of Bridge in Biswanath district i) Br. No. 1/1 on Khutikatiya Borthekerabari connecting road,1.0,300384.0,Choudhury Enterprise,INR,"29,516,762","Chief Engineer, EAP",Internal,,Rajiv Borgohain,02-Apr-2026 12:03 PM,02-Apr-2026 12:30 PM,techsummary_81136.pdf (61.20 KB),"Chief Engineer,(EAP) PWRD,Assam",Internal,,Priyanka Chakravarty,20-Jul-2026 01:30 PM,finsummary_81136.pdf (92.79 KB),20-Jul-2026,"INR 29,516,762",540.0,Priyanka Chakravarty,20-Jul-2026 01:31 PM,WOBiswanath26.pdf (93.00 KB),1.0,300384.0,Choudhury Enterprise,05-Mar-2026 01:45 PM,Accepted-AOC,Awarded Contract Bidder,20-Jul-2026 01:31 PM,Technical,Technical bid have been opened,Rajiv Borgohain,06-Mar-2026 06:40 PM,,Finance,Financial Bid Open,Rajiv Borgohain,02-Apr-2026 01:46 PM,,BOQ Comparative Chart,AOC,"6,000",Nil,Nil,Yes,1.0,SBI Bank,"5,63,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,SBD,10-Feb-2026 12:00 PM,05-Mar-2026 02:30 PM,10-Feb-2026 12:00 PM,05-Mar-2026 02:00 PM,10-Feb-2026 12:00 PM ,05-Mar-2026 12:00 PM ,10-Feb-2026 12:00 PM,05-Mar-2026 02:00 PM,02-Apr-2026 12:30 PM,Construction of Bridge in Biswanath district i) Br. No. 1/1 on Khutikatiya Borthekerabari connecting road,Construction of Bridge in Biswanath district i) Br. No. 1/1 on Khutikatiya Borthekerabari connecting road Package No. CE/EAP/ARRBP/OCB/Bridge-1/Biswanath/26,Please refer Tender documents. ,NA ,,Civil Works - Bridges,NA ,Tender,180.0,540.0,Biswanath,784176.0,"O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari ","O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari ",17-Feb-2026 11:00 AM ,"O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari",No ,No,"Chief Engineer (EAP), PWRD","O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,111/Tenders/2023/Pt-II/33,2026_PWRDW_50946_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,300499.0,FAYZAL HOQUE,05-Mar-2026 01:41 PM,Rejected-Finance,Rejected as L2,20-Jul-2026 01:30 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,.pdf,Tender Fees and EMD Receipt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,.pdf,LOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,.pdf,LOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
