Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"5,400",Nil,Nil,No,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,eCF No. 743008/1,2026_PWRDW_50199_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Bridge1/Kokrajhar/22 R.C.C Br on Pakritol Kashibari road,CE/EAP/ARRBP/OCB/Bridge1/Kokrajhar/22 R.C.C Br on Pakritol Kashibari road,Please refer Tender documents. ,NA ,"2,66,26,000",Civil Works - Building,NA ,Tender,180.0,720.0,Kokrajhar district,783370.0,"O/o Chief Engineer (EAP), PWRD, Fatasil Ambari ","O/o Chief Engineer (EAP), PWRD, Fatasil Ambari, Guwahati-781025, Assam ",22-Jan-2026 11:00 AM ,"O/o Chief Engineer (EAP), PWRD, Fatasil Ambari",No ,No,"Chief Engineer (EAP), PWRD, Fatasil Ambari","O/o Chief Engineer (EAP), PWRD, Fatasil Ambari, Guwahati-781025, Assam","5,33,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,13-Jan-2026 02:15 PM,03-Feb-2026 02:30 PM,13-Jan-2026 02:15 PM,03-Feb-2026 02:00 PM,13-Jan-2026 02:15 PM ,22-Jan-2026 11:00 AM ,13-Jan-2026 02:15 PM,03-Feb-2026 02:00 PM,21-Feb-2026 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD Receipt,AOC,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,2026_PWRDW_50199_4,eCF No. 743008/1,Bridge1/Kokrajhar/22 R.C.C Br on Pakritol Kashibari road,1.0,296004.0,RAJU CHANDRA BASUMATARY,INR,"27,950,000","Chief Engineer, EAP, PWRD",Internal,,Dibyajyoti Nath,21-Feb-2026 02:40 PM,21-Feb-2026 03:00 PM,techsummary_80022.pdf (154.07 KB),"CE (EAP), PWRD, Assam, Fatasil Ambari",Internal,,Dibyajyoti Nath,20-Jul-2026 02:58 PM,finsummary_80022.pdf (89.38 KB),20-Jul-2026,"INR 27,950,000",720.0,Dibyajyoti Nath,20-Jul-2026 03:04 PM,WO.pdf (77.00 KB),Finance,financial bids are opened,Rajiv Borgohain,23-Feb-2026 01:20 PM,,BOQ Comparative Chart,Technical,Technical bids are opened,Dibyajyoti Nath,10-Feb-2026 01:32 PM,,1.0,296004.0,RAJU CHANDRA BASUMATARY,03-Feb-2026 01:40 PM,Accepted-AOC,Awarded Contract Bidder,20-Jul-2026 03:04 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,296010.0,Ranjan Dutta,03-Feb-2026 12:35 PM,Rejected-Finance,Reject,20-Jul-2026 02:58 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOT,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOF,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
