Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"Infrastructure Development of Ayush Health and Wellness Centers (AHWC) under Ayushman Bharat for the FY 2023-2024, group.11 (4 nos. of scheme in Goalpara and Bongaigaon District.)","Infrastructure Development of Ayush Health and Wellness Centers (AHWC) under Ayushman Bharat for the FY 2023-2024, group.11 (4 nos. of scheme in Goalpara and Bongaigaon District.)",Please refer Tender documents. ,NA ,"13,98,584",Civil Works - Building,NA ,Tender,225.0,120.0,Goalpara and Bongaigaon,786125.0,NA ,NA ,NA ,Office of the MD NHM,No ,No,"27,972",Yes,percentage,2.0%,Nil,Nil,05-Aug-2025 04:30 PM,27-Aug-2025 03:30 PM,05-Aug-2025 04:30 PM,26-Aug-2025 02:00 PM,NA ,NA ,05-Aug-2025 04:30 PM,26-Aug-2025 02:00 PM,23-Dec-2025 03:50 PM,"MD NHM, Assam","Office of the MD NHM, Assam",1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,"1,000",Nil,Nil,No,1.0,Extension,Date,,National Health Mission||State Programme Management Unit - NHM,NHM/I/1187217/2025,2025_NHM_46164_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC,1,277930,ASHAN ALI,26-Aug-2025 01:11 PM,Rejected-Finance,L2,14-Jul-2026 01:20 PM,osd,Internal,,Mousomi Goswami,23-Dec-2025 03:48 PM,23-Dec-2025 03:50 PM,techsummary_73589.pdf (994.84 KB),1.0,278117.0,MD SAHIDUL ISLAM,INR,"1,081,100",14-Jul-2026,"INR 1,081,100",120.0,Mousomi Goswami,14-Jul-2026 01:28 PM,workorderayushhwc.pdf (204.00 KB),Finance,financial bid opened,Mousomi Goswami,14-Jul-2026 01:08 PM,,BOQ Comparative Chart,OSD,Internal,,Mousomi Goswami,14-Jul-2026 01:20 PM,finsummary_73589.pdf (458.59 KB),Technical,TECHNICAL BID OPENED,Mousomi Goswami,23-Dec-2025 03:39 PM,,National Health Mission||State Programme Management Unit - NHM,2025_NHM_46164_11,NHM/I/1187217/2025,"Infrastructure Development of Ayush Health and Wellness Centers (AHWC) under Ayushman Bharat for the FY 2023-2024, group.11 (4 nos. of scheme in Goalpara and Bongaigaon District.)",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,278437,ASHIRBAD HARDWARE,26-Aug-2025 01:50 PM,Rejected-Technical,NOT RESPONSIVE,23-Dec-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,278117,MD SAHIDUL ISLAM,23-Aug-2025 06:44 PM,Accepted-AOC,L1,14-Jul-2026 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,278144,MEDASVIN INFRASTRUCTURE,25-Aug-2025 07:31 PM,Rejected-Technical,NOT RESPONSIVE,23-Dec-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,278008,NAZRUL ISLAM,26-Aug-2025 12:33 PM,Rejected-Finance,L3,14-Jul-2026 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,278302,NOBAB SWARIF MOLLAH,26-Aug-2025 01:32 PM,Rejected-Finance,L4,14-Jul-2026 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,278282,SIKDER MANJUR HASSAN,25-Aug-2025 04:36 PM,Rejected-Finance,L5,14-Jul-2026 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
