Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
Public Works Roads Department,2026_PWD_50168_26,BSPTRD/TECH/PDNA/168/2025-26,BSPTRD/PDNA/2025-26/26,"Executive Engineer, PWRD, BDTRD",Internal,,Rubul Deka,02-Jul-2026 02:38 PM,finsummary_79908.pdf (223.36 KB),Technical,TechnicallyQualified,Rubul Deka,11-Mar-2026 04:08 PM,technical_79908.pdf,1.0,295294.0,GOBINDA DAS,INR,"900,000",02-Jul-2026,"INR 900,000",90.0,Rubul Deka,02-Jul-2026 03:01 PM,letterofaward.pdf (18.00 KB),Finance,Financial bids were opened,Rubul Deka,02-Jul-2026 02:23 PM,,BOQ Comparative Chart,RupjitNath,Internal,,Rubul Deka,11-Mar-2026 04:16 PM,11-Mar-2026 04:20 PM,techsummary_79908.pdf (422.32 KB),1.0,295294.0,GOBINDA DAS,27-Jan-2026 06:20 PM,Accepted-AOC,Lowest (L1) responsive bidder,02-Jul-2026 03:01 PM,AOC,Public Works Roads Department,BSPTRD/TECH/PDNA/168/2025-26,2026_PWD_50168_26,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Corrigendum,Other,,200.0,Nil,Nil,No,1.0,SBI Bank,"20,000",Yes,fixed,,Nil,Nil,13-Jan-2026 10:00 AM,02-Feb-2026 02:00 PM,13-Jan-2026 10:00 AM,28-Jan-2026 02:00 PM,13-Jan-2026 10:00 AM ,28-Jan-2026 02:00 PM ,13-Jan-2026 10:00 AM,28-Jan-2026 02:00 PM,11-Mar-2026 04:20 PM,1.0,Fee/PreQual/Technical,.pdf,BID COST and BID SECURITY,BSPTRD/PDNA/2025-26/26,"Recovery and Reconstruction of Roha Bagulamari Road (RCC Bridge No 3/1 Approaches Damage) under NDRF (PDNA -2022) for the year 2025-26, 21 No Bhawanipur Sorbhog LAC",Please refer Tender documents. ,NA ,"10,00,000",Civil Works – Roads,NA ,Tender,180.0,90.0,Barpeta Road,781315.0,NA ,NA ,NA ,O/o the E.E. PWD B S P TRD,No ,No,E.E. PWD B S P TRD,O/o the E.E. PWD B S P TRD,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,295408.0,M/S MAHMUD ALI CONSTRUCTION CO,28-Jan-2026 11:07 AM,Rejected-Finance,Not selected after tie-breaking as per tender provisions,02-Jul-2026 02:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,295301.0,Shri Dhireswar Ray,27-Jan-2026 06:38 PM,Rejected-Finance,Higher financial quote than the L1 bidder,02-Jul-2026 02:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Information,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,AOC
