Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,1.0,SBI Bank,"Excavation of drainage channel Doikhona,Dency and Namdung to mitigate flood inundation of Gelakey area under Nazira Revenue Circle.","Excavation of drainage channel Doikhona,Dency and Namdung to mitigate flood inundation of Gelakey area under Nazira Revenue Circle.",Please refer Tender documents. ,NA ,"7,92,97,825",Civil Works,NA ,Tender,180.0,365.0,SIVASAGAR,785640.0,NA ,NA ,NA ,Guwahati,No ,No,"20,000",Nil,Nil,No,20-Sep-2025 06:55 PM,10-Oct-2025 03:00 PM,20-Sep-2025 06:55 PM,10-Oct-2025 02:00 PM,NA ,NA ,28-Sep-2025 10:00 AM,10-Oct-2025 02:00 PM,30-Oct-2025 11:35 AM,Department of Water Resources||Chief Engineer - DoWR,SIVASAGAR/2025-26/SOPD G/I,2025_DoWR_47644_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"Chief Engineer, WRD, Assam","O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29","15,85,957",Yes,percentage,2.0%,Nil,Nil,AOC,Finance,All bids are opened for financial Evaluation.,Jayanta Kumar Barman,15-Feb-2026 03:21 PM,,BOQ Comparative Chart,14-Jul-2026,"INR 79,260,390",365.0,Jayanta Kumar Barman,14-Jul-2026 01:22 PM,FWO_SIVASAGAR_DOIKHONA_DENCY.PDF (392.00 KB),"Excavation of drainage channel Doikhona,Dency and Namdung to mitigate flood inundation of Gelakey area under Nazira Revenue Circle.",1.0,283862.0,M/S. M.P. AGARWALLA,INR,"79,260,390",Technical,All bids are opened for technical evaluation.,Jayanta Kumar Barman,30-Oct-2025 11:26 AM,,Director Design,Internal,,Jayanta Kumar Barman,14-Jul-2026 01:09 PM,finsummary_75998.pdf (316.60 KB),Department of Water Resources||Chief Engineer - DoWR,2025_DoWR_47644_1,SIVASAGAR/2025-26/SOPD G/I,"Excavation of drainage channel Doikhona,Dency and Namdung to mitigate flood inundation of Gelakey area under Nazira Revenue Circle.",1,283862,M/S. M.P. AGARWALLA,09-Oct-2025 01:01 PM,Accepted-AOC,AWARDED,14-Jul-2026 01:22 PM,Director Design,Internal,,Jayanta Kumar Barman,30-Oct-2025 11:30 AM,30-Oct-2025 11:35 AM,techsummary_75998.pdf (138.89 KB),AOC
2,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,283863,Nirmal Kumar Agarwalla,09-Oct-2025 01:07 PM,Rejected-AOC,Not Qualified for AOC,14-Jul-2026 01:22 PM,,,,,,,,AOC
