Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,28-Nov-2025 04:00 PM,23-Dec-2025 12:00 PM,28-Nov-2025 04:00 PM,22-Dec-2025 04:00 PM,NA ,NA ,01-Dec-2025 04:00 PM,22-Dec-2025 04:00 PM,21-May-2026 03:40 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Rangapara Municipal Board,RMB/PWD/15thFC/33/2020/VOL-II/,2025_UDD_48914_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,Executive Officer,"GNB Road, Rangapara,Sonitpur Assam, 784505","SUPPLY, INSTALLATION, TESTING AND COMMISSIONING OF STANDALONE 130 NOS SOLAR LIGHTING SYSTEM IN RANGAPARA","SUPPLY, INSTALLATION, TESTING AND COMMISSIONING OF STANDALONE 130 NOS SOLAR LIGHTING SYSTEM IN RANGAPARA",As per qualification criteria in bid document ,NA ,"39,26,780",Electrical Works,NA ,Tender,120.0,90.0,"Rangapara, Sonitpur, Assam",784505.0,"Conference Hall, Rangapara Municipal Board, Assam ","GNB Road, Rangapara,Sonitpur Assam, 784505 ",30-Nov-2025 11:00 AM ,"GNB Road, Rangapara,Sonitpur Assam, 784505",No ,No,"78,536",Yes,percentage,2.0%,Nil,Nil,"2,000",Nil,Nil,No,AOC,Urban Development Department||Directorate of Municipality Administration - UDD||Rangapara Municipal Board,2025_UDD_48914_1,RMB/PWD/15thFC/33/2020/VOL-II/,"SUPPLY, INSTALLATION, TESTING AND COMMISSIONING OF STANDALONE 130 NOS SOLAR LIGHTING SYSTEM IN RANGAPARA",15-Jul-2026,"INR 2,941,120",90.0,Nasrin Islam,16-Jul-2026 02:55 PM,SolarStreetLightWorkorder.pdf (2652.00 KB),Award of Contract,1,290099,HM TRADERS AND SOLUTION,22-Dec-2025 02:14 PM,Rejected-Finance,Rejected as L5 responsive bidder,18-Jun-2026 04:16 PM,Finance,Successfully opened all financial bids,Nasrin Islam,21-May-2026 04:03 PM,,BOQ Comparative Chart,1.0,290028.0,Uttam Karmakar,INR,"2,941,120",Technical,Technically admitted,Hari Sadhan Das,23-Dec-2025 02:19 PM,,Sri Hari Sadhan Das,Internal,,Azharul Alam,18-Jun-2026 04:16 PM,finsummary_77634.pdf (1221.31 KB),Sri Hari Sadhan Das,Internal,,Azharul Alam,21-May-2026 03:34 PM,21-May-2026 03:40 PM,techsummary_77634.pdf (640.55 KB),AOC
,,.pdf,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,290084,LITE ZONE,22-Dec-2025 12:34 PM,Rejected-Finance,Rejected as L3 responsive bidder,18-Jun-2026 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Tender fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,288887,Mata Enterprise,19-Dec-2025 03:01 PM,Rejected-Finance,Rejected as L8 responsive bidder,18-Jun-2026 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,289908,MS. GRID TECHNERGY AND INFRA,22-Dec-2025 03:48 PM,Rejected-Finance,Rejected as L2 responsive bidder,18-Jun-2026 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,290015,POWERTON ENGINEERING PRIVATE LIMITED,22-Dec-2025 12:33 PM,Rejected-Finance,Rejected as L7 responsive bidder,18-Jun-2026 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,289939,SHREE GANESH ENTERPRISE,21-Dec-2025 07:44 PM,Rejected-Technical,Technically not qualified,21-May-2026 03:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,289457,Sunnova Energy Solutions (OPC) Pvt. Ltd,17-Dec-2025 12:48 PM,Rejected-Finance,Rejected as L4 responsive bidder,18-Jun-2026 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,290123,SUNROVER PRIVATE LIMITED,22-Dec-2025 03:54 PM,Rejected-Finance,Rejected as L6 responsive bidder,18-Jun-2026 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,290028,Uttam Karmakar,21-Dec-2025 10:07 PM,Accepted-AOC,"being the L1 bidder and successful completion of PG Amount and Additional Security amount, AOC is being provided to Uttam Karmakar",16-Jul-2026 02:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
