Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"CE, PWRD","CE, PWRD",1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,Public Works Roads Department,CE/DEV/TB/60/2025-26/84 Dtd. 03.06.2026,2026_PWD_52678_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"MMPPNA_RIDF_XXXI_25_26_19 Improvement of (1) Pub Keoutkuchi to Bheraldi tiniali road, (2) Pub Deurikuchi to Bhalukamari road, (3) Sahnur Shah Dargah to Barpeta Doulashal Road via Bhella Batikuriha Road under Mukhya Mantrir Paki Path Nirman Achani (MM","MMPPNA_RIDF_XXXI_25_26_19 Improvement of (1) Pub Keoutkuchi to Bheraldi tiniali road, (2) Pub Deurikuchi to Bhalukamari road, (3) Sahnur Shah Dargah to Barpeta Doulashal Road via Bhella Batikuriha Road under Mukhya Mantrir Paki Path Nirman Achani (MM",Please refer Tender Documents ,NA ,"2,56,69,000",Civil Works – Roads,NA ,Tender,180.0,270.0,Barpeta,781301.0,"CE, PWRD ","CE, PWRD ",16-Jun-2026 12:00 PM ,"CE, PWRD",No ,No,"5,13,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,08-Jun-2026 06:55 PM,22-Jun-2026 02:30 PM,08-Jun-2026 06:55 PM,22-Jun-2026 02:00 PM,08-Jun-2026 06:55 PM ,15-Jun-2026 12:00 PM ,16-Jun-2026 02:30 PM,22-Jun-2026 02:00 PM,06-Jul-2026 04:50 PM,"5,130",Nil,Nil,No,AOC,Public Works Roads Department,2026_PWD_52678_1,CE/DEV/TB/60/2025-26/84 Dtd. 03.06.2026,"MMPPNA_RIDF_XXXI_25_26_19 Improvement of (1) Pub Keoutkuchi to Bheraldi tiniali road, (2) Pub Deurikuchi to Bhalukamari road, (3) Sahnur Shah Dargah to Barpeta Doulashal Road via Bhella Batikuriha Road under Mukhya Mantrir Paki Path Nirman Achani (MM",17-Jul-2026,"INR 21,519,000",270.0,BHABANANDA DEKA,17-Jul-2026 05:11 PM,MMPPNA19AA.pdf (519.00 KB),1.0,305503.0,M/S Saturn Electricals,INR,"21,519,000",Technical,Admitted,Manoj Kr. Nath,06-Jul-2026 04:45 PM,,CE PWRD,Internal,,BHABANANDA DEKA,17-Jul-2026 05:07 PM,finsummary_83167.pdf (314.27 KB),"CE,PWRD",Internal,,Manoj Kr. Nath,06-Jul-2026 04:47 PM,06-Jul-2026 04:50 PM,techsummary_83167.pdf (295.48 KB),1,305621,ABBASUZ ZAMAN,22-Jun-2026 12:20 PM,Rejected-Finance,Rejected,17-Jul-2026 05:07 PM,Finance,Admitted,BHABANANDA DEKA,17-Jul-2026 04:57 PM,,BOQ Comparative Chart,AOC
,,,,.pdf,BIDDING DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,305657,BISWADEV DAS,22-Jun-2026 01:31 PM,Rejected-Finance,Rejected,17-Jul-2026 05:07 PM,,,,,,,AOC
,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,305503,M/S Saturn Electricals,20-Jun-2026 07:48 PM,Accepted-AOC,Awarded,17-Jul-2026 05:11 PM,,,,,,,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,305664,SKYWAY INFRASTRUCTURE,22-Jun-2026 12:46 PM,Rejected-Finance,Rejected,17-Jul-2026 05:07 PM,,,,,,,AOC
,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,305620,Sri Gunajit Nath,21-Jun-2026 09:38 PM,Rejected-Finance,Rejected,17-Jul-2026 05:07 PM,,,,,,,AOC
