S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Drawing corrigendum,Technical Bid,,"97,089",Yes,percentage,2.0%,Nil,Nil,"Repair and Renovation of Hostel No. 11 at AAU, Jorhat","Civil, W/s and sanitary and electrical works",Please refer Tender documents. ,NA ,"48,54,471",Civil Works - Building,NA ,Tender,180.0,365.0,"AAU, Jorhat",785013.0,"O/o the DPP, AAU, Jorhat ","O/o the DPP, AAU, Jorhat ",24-Mar-2026 11:30 AM ,"O/o the DPP, AAU, Jorhat",No ,No,1.0,SBI Bank,"1,000",Nil,Nil,No,16-Mar-2026 09:00 AM,06-Apr-2026 03:00 PM,16-Mar-2026 09:00 AM,06-Apr-2026 02:00 PM,NA ,NA ,16-Mar-2026 09:00 AM,06-Apr-2026 02:00 PM,20-May-2026 10:00 AM,"Superintending Engineer, DPP, AAU, Jorhat","O/o the DPP, AAU, Jorhat",1.0,Fee/PreQual/Technical,.pdf,GCC,Assam Agricultural University||Directorate of Physical Plants,Urgent/2026/32458(H11) dated 14-03-26,2026_AAU_52041_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1.0,303088.0,Amritakshya Dutta,05-Apr-2026 02:09 PM,Rejected-AOC,Financially responsive second lowest evaluated bidder,17-Jul-2026 05:34 PM,Finance,Financial bid opening summary,Spandan Jyoti Bordoloi,25-May-2026 11:25 AM,finance_82430.pdf,BOQ Comparative Chart,1.0,303036.0,ARINDOM PHUKAN,INR,"4,677,283",Technical,Technical bid opening summary,Spandan Jyoti Bordoloi,11-May-2026 10:45 AM,technical_82430.pdf,Pankaj Barua,Internal,,Ashish Bora,17-Jul-2026 05:29 PM,finsummary_82430.pdf (193.62 KB),Pankaj Barua,Internal,,Ashish Bora,18-May-2026 04:42 PM,20-May-2026 10:00 AM,techsummary_82430.pdf (461.28 KB),Assam Agricultural University||Directorate of Physical Plants,2026_AAU_52041_1,Urgent/2026/32458(H11) dated 14-03-26,"Repair and Renovation of Hostel No. 11 at AAU, Jorhat",17-Jul-2026,"INR 4,677,283",365.0,Ashish Bora,17-Jul-2026 05:34 PM,AOC_H11.pdf (399.00 KB),Rupees forty six lakhs seventy seven thousand two hundred eighty three only,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SCC,,,,,,,,,,,,,,,AOC,2.0,303036.0,ARINDOM PHUKAN,06-Apr-2026 01:10 PM,Accepted-AOC,Financially responsive lowest evaluated bidder,17-Jul-2026 05:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Makelist,,,,,,,,,,,,,,,AOC,3.0,302961.0,Arpon Jyoti Neog,03-Apr-2026 05:33 PM,Rejected-AOC,Financially responsive third lowest evaluated bidder,17-Jul-2026 05:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BoQ in pdf,,,,,,,,,,,,,,,AOC,4.0,303040.0,KONGKON JYOTI BORA,04-Apr-2026 02:32 PM,Rejected-AOC,Financially responsive fourth lowest evaluated bidder,17-Jul-2026 05:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidder qualification documents,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
