Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Director Design,Internal,,Jayanta Kumar Barman,08-Jul-2026 07:05 PM,finsummary_80259.pdf (334.54 KB),Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,18-Feb-2026 04:19 PM,,Department of Water Resources||Chief Engineer - DoWR,2026_DoWR_50409_1,TINSUKIA/2025-26/M AND R/III,"M and R to Re-channelization of river Kundil by dredging at 8th mile, Purani Lakhimpuria and Koilabasti under Sadiya Civil Sub-Division.",08-Jul-2026,"INR 3,999,320.67",120.0,Jayanta Kumar Barman,08-Jul-2026 07:19 PM,FWO_Tinsukia_lakhimpuria.pdf (1118.00 KB),"M and R to Re-channelization of river Kundil by dredging at 8th mile, Purani Lakhimpuria and Koilabasti under Sadiya Civil Sub-Division.",Finance,All Bids are opened for Financial Evaluation,Jayanta Kumar Barman,08-Jul-2026 06:47 PM,,BOQ Comparative Chart,1.0,295305.0,NAVAJYOTI BURAGOHAIN,INR,"3,999,320.67",1,295334,M/S DIZAM INFRA PROJECTS,27-Jan-2026 08:10 PM,Rejected-AOC,Not Qualified for AOC,08-Jul-2026 07:19 PM,Director Design,Internal,,Jayanta Kumar Barman,19-Feb-2026 01:18 PM,19-Feb-2026 01:20 PM,techsummary_80259.pdf (144.99 KB),AOC,1.0,SBI Bank,"Chief Engineer, Water Resources Department","Assam Water Centre, O/o the Chief Engineer, WRD, 5th Floor, Basistha, Guwahati-29.",800.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,Department of Water Resources||Chief Engineer - DoWR,TINSUKIA/2025-26/M AND R/III,2026_DoWR_50409_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,20-Jan-2026 06:55 PM,30-Jan-2026 03:00 PM,20-Jan-2026 06:55 PM,30-Jan-2026 02:00 PM,NA ,NA ,26-Jan-2026 10:00 AM,30-Jan-2026 02:00 PM,19-Feb-2026 01:20 PM,"M and R to Re-channelization of river Kundil by dredging at 8th mile, Purani Lakhimpuria and Koilabasti under Sadiya Civil Sub-Division.","M and R to Re-channelization of river Kundil by dredging at 8th mile, Purani Lakhimpuria and Koilabasti under Sadiya Civil Sub-Division.",Please refer Tender documents. ,NA ,"39,99,859",Civil Works,NA ,Tender,180.0,NA ,"Kundil, Tinsukia",786158.0,NA ,NA ,NA ,Guwahati,No ,No,"79,997",Yes,percentage,2.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,295305,NAVAJYOTI BURAGOHAIN,27-Jan-2026 06:59 PM,Accepted-AOC,AWARDED,08-Jul-2026 07:19 PM,,,,,,,,AOC,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,295314,SUJIT KUMAR MOHESWARI,27-Jan-2026 07:29 PM,Rejected-AOC,Not Qualified for AOC,08-Jul-2026 07:19 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
