Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
700.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,BID SECURITY AND COST OF BID,E.E. PWD B S P TRD,O/o the E.E. PWD B S P TRD,Public Works Roads Department,BSPTRD/TECH/SOPDG/153/2023-24,2025_PWD_47046_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"70,000",Yes,fixed,,Nil,Nil,29-Aug-2025 09:00 AM,15-Sep-2025 10:00 AM,29-Aug-2025 09:00 AM,11-Sep-2025 02:00 PM,29-Aug-2025 09:00 AM ,11-Sep-2025 02:00 PM ,29-Aug-2025 09:00 AM,11-Sep-2025 02:00 PM,06-Nov-2025 09:00 AM,BSPTRD/SOPD-G/2025-26/2,Reconstruction of SPT Bridge No. 2/1 Kadamguri Chanchain Road under SOPD-G,Please refer Tender documents. ,NA ,"35,00,000",Civil Works – Roads,NA ,Tender,180.0,270.0,Barpeta Road,781315.0,O/o the E.E. PWD B S P TRD ,O/o the E.E. PWD B S P TRD ,29-Aug-2025 10:00 AM ,O/o the E.E. PWD B S P TRD,No ,No,AOC,1.0,280579.0,Birendra Kr. Prasad,11-Sep-2025 12:51 PM,Accepted-AOC,Lowest (L1) responsive bidder.,09-Jul-2026 03:56 PM,Finance,Bids were opened,Rubul Deka,09-Jul-2026 03:48 PM,,BOQ Comparative Chart,1.0,280579.0,Birendra Kr. Prasad,INR,"3,499,771.79",Technical,Verified,Tikendra Choudhury,05-Nov-2025 09:03 PM,technical_75010.pdf,"Executive Engineer, PWRD, BSPTRD",Internal,,Rubul Deka,09-Jul-2026 03:51 PM,finsummary_75010.pdf (146.16 KB),Manirul Islam,Internal,Verified,Tikendra Choudhury,05-Nov-2025 09:05 PM,06-Nov-2025 09:00 AM,techsummary_75010.pdf (1175.49 KB),Public Works Roads Department,2025_PWD_47046_2,BSPTRD/TECH/SOPDG/153/2023-24,BSPTRD/SOPD-G/2025-26/2,09-Jul-2026,"INR 3,499,771.79",270.0,Rubul Deka,09-Jul-2026 03:55 PM,letterofaward.pdf (18.00 KB),AOC
,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,280961.0,Durjan Ali,10-Sep-2025 11:03 PM,Rejected-Finance,Higher financial quote than the L1 bidder,09-Jul-2026 03:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,TECHNICAL QUALIFICATION DETAILS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
