Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,000",Nil,Nil,No,1.0,SBI Bank,"Repair and Renovation of Hostel No. 9 at AAU, Jorhat","Civil, W/s and sanitary and electrical works",Please refer Tender documents. ,NA ,"48,54,727",Civil Works - Building,NA ,Tender,180.0,365.0,"AAU, Jorhat",785013.0,"O/o the DPP, AAU, Jorhat ","O/o the DPP, AAU, Jorhat ",24-Mar-2026 11:30 AM ,"O/o the DPP, AAU, Jorhat",No ,No,1.0,Fee/PreQual/Technical,.pdf,GCC,Assam Agricultural University||Directorate of Physical Plants,Urgent/2026/32458(H9) dated 14-03-26,2026_AAU_52040_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"97,095",Yes,percentage,2.0%,Nil,Nil,1.0,Drawing corrigendum,Technical Bid,,16-Mar-2026 09:00 AM,06-Apr-2026 03:00 PM,16-Mar-2026 09:00 AM,06-Apr-2026 02:00 PM,NA ,NA ,16-Mar-2026 09:00 AM,06-Apr-2026 02:00 PM,20-May-2026 10:00 AM,"Superintending Engineer, DPP, AAU, Jorhat","O/o the DPP, AAU, Jorhat",AOC,Pankaj Barua,Internal,,Ashish Bora,16-Jul-2026 01:13 PM,finsummary_82429.pdf (194.33 KB),Technical,Technical bid opening summary,Spandan Jyoti Bordoloi,11-May-2026 11:37 AM,technical_82429.pdf,1.0,302957.0,Arpon Jyoti Neog,INR,"4,659,081",Pankaj Barua,Internal,,Ashish Bora,18-May-2026 04:11 PM,20-May-2026 10:00 AM,techsummary_82429.pdf (516.20 KB),1.0,303087.0,Amritakshya Dutta,05-Apr-2026 02:07 PM,Rejected-AOC,Financially responsive second lowest evaluated bidder,16-Jul-2026 04:52 PM,Finance,Financial bid opening summary,Ashish Bora,25-May-2026 12:29 PM,finance_82429.pdf,BOQ Comparative Chart,Assam Agricultural University||Directorate of Physical Plants,2026_AAU_52040_1,Urgent/2026/32458(H9) dated 14-03-26,"Repair and Renovation of Hostel No. 9 at AAU, Jorhat",16-Jul-2026,"INR 4,659,081",365.0,Ashish Bora,16-Jul-2026 04:52 PM,AOC_H9.pdf (408.00 KB),Rupees forty six lakhs fifty nine thousand eighty one only,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,303047.0,ARINDOM PHUKAN,04-Apr-2026 03:22 PM,Rejected-AOC,Financially responsive fourth lowest evaluated bidder,16-Jul-2026 04:52 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Makelist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3.0,302957.0,Arpon Jyoti Neog,06-Apr-2026 01:35 PM,Accepted-AOC,Financially responsive lowest evaluated bidder,16-Jul-2026 04:52 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BoQ in pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,4.0,303096.0,BORDOLOI AND SON ENTERPRISE,05-Apr-2026 03:34 AM,Rejected-AOC,Financially responsive third lowest evaluated bidder,16-Jul-2026 04:52 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidder qualification documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
