S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,"61,000",No,fixed,,Nil,Nil,CGM OnM UAR,"1st Floor, Bijulee Bhawan, Guwahati-01","Route Survey and Soil Investigation for Construction of 132kV Transmission Line for Power Import to OIL, Madhuban from 132kV Bordubi GSS and preparation of Master Plan for Construction of 1(One) No. of 132/33KV Grid Substation at OIL","Route Survey and Soil Investigation for Construction of 132kV Transmission Line for Power Import to OIL, Madhuban from 132kV Bordubi GSS and preparation of Master Plan for Construction of 1(One) No. of 132/33KV Grid Substation at OIL",Please refer Tender documents. ,NA ,"30,16,670",Survey,NA ,Tender,180.0,120.0,Bordubi,786601.0,NA ,NA ,NA ,"1st Floor, Bijulee Bhawan, Guwahati-01",No ,No,1.0,Fee/PreQual/Technical,.rar,Technical Documents,"1,000",Nil,Nil,No,1.0,Corrigendum_I,BOQ,,Assam Electricity Grid Corporation Ltd||CGM (T and T),AEGCL /MD/ CGM(UAR)/ OIL MADHUBAN/ 132KV /2026/ BID,2026_AEGCL_52022_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,14-Mar-2026 12:00 PM,07-Apr-2026 02:00 PM,14-Mar-2026 12:00 PM,06-Apr-2026 12:00 PM,14-Mar-2026 12:00 PM ,23-Mar-2026 12:00 PM ,24-Mar-2026 12:00 PM,06-Apr-2026 12:00 PM,14-May-2026 03:00 PM,AOC,1.0,302552.0,P.K.DUTTA AND CO.,INR,"1,695,070",Assam Electricity Grid Corporation Ltd||CGM (T and T),2026_AEGCL_52022_1,AEGCL /MD/ CGM(UAR)/ OIL MADHUBAN/ 132KV /2026/ BID,"Route Survey and Soil Investigation for Construction of 132kV Transmission Line for Power Import to OIL, Madhuban from 132kV Bordubi GSS and preparation of Master Plan for Construction of 1(One) No. of 132/33KV Grid Substation at OIL",CGM OnM UAR,Internal,,Rahul Satnami,13-May-2026 03:59 PM,14-May-2026 03:00 PM,techsummary_82383.pdf (161.78 KB),08-Jul-2026,"INR 1,695,070",120.0,Rahul Satnami,08-Jul-2026 05:12 PM,CA.pdf (1362.00 KB),CGM OnM UAR,Internal,,Rahul Satnami,08-Jul-2026 05:01 PM,finsummary_82383.pdf (13802.99 KB),Finance,Financial Bids have been opened.,Rahul Satnami,14-May-2026 04:01 PM,,BOQ Comparative Chart,Technical,Technical Bids have been opened.,Rahul Satnami,07-Apr-2026 03:22 PM,,1,302726,Aarvee Engineering Consultants Limited,06-Apr-2026 11:49 AM,Rejected-Finance,L2,08-Jul-2026 05:01 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,Financial Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,303050,HI TECH DESIGN ENGINEERING N COSTRUCTION,04-Apr-2026 03:33 PM,Rejected-Technical,Non-Responsive,13-May-2026 03:59 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,303145,Kristi Engineering Services Private Limited,06-Apr-2026 01:23 AM,Rejected-Technical,Non-Responsive,13-May-2026 03:59 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,302552,P.K.DUTTA AND CO.,31-Mar-2026 02:20 PM,Accepted-AOC,L1,08-Jul-2026 05:13 PM,AOC
