EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"26,12,912",Yes,percentage,2.0%,Nil,Nil,"Construction of Construction of New Circuit House at Udalguri, Assam, on Engineering, Procurement and Construction (EPC) Mode-1","Construction of Construction of New Circuit House at Udalguri, Assam, on Engineering, Procurement and Construction (EPC) Mode-1",Please refer Tender documents. ,NA ,"13,06,45,580",Civil Works - Building,NA ,Tender,180.0,910.0,Udalguri,784509.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",07-Aug-2025 11:00 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,"18,000",Nil,Nil,No,"CE, PWD(Bldg), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,06-Aug-2025 06:55 PM,22-Aug-2025 03:00 PM,06-Aug-2025 06:55 PM,22-Aug-2025 02:00 PM,NA ,NA ,06-Aug-2025 06:55 PM,22-Aug-2025 02:00 PM,24-Oct-2025 04:40 PM,1.0,SBI Bank,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-III(B)/88/2025/4 Dated Guwahati the 29th July 2025,2025_PWBNH_46211_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,1.0,277957.0,M/s Allied Construction,INR,"144,475,577",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_46211_1,CE/TB-III(B)/88/2025/4 Dated Guwahati the 29th July 2025,"Construction of Construction of New Circuit House at Udalguri, Assam, on Engineering, Procurement and Construction (EPC) Mode-1",CE PWD(Bldg),Internal,,ABIDUR RAHMAN,24-Oct-2025 04:37 PM,24-Oct-2025 04:40 PM,techsummary_73698.pdf (115.49 KB),CE PWD(Bldg),Internal,,Shaswati Saikia,10-Jul-2026 04:30 PM,finsummary_73698.pdf (1386.69 KB),10-Jul-2026,"INR 144,475,577",910.0,Shaswati Saikia,10-Jul-2026 04:33 PM,AOC.pdf (573.00 KB),Award allotted to L1 bidder,Finance,Summary,Chandana Basumatary,24-Oct-2025 05:13 PM,finance_73698.pdf,BOQ Comparative Chart,Technical,Summary,Chandana Basumatary,28-Aug-2025 05:23 PM,technical_73698.pdf,1.0,277957.0,M/s Allied Construction,21-Aug-2025 08:10 PM,Accepted-AOC,L1 bidder,10-Jul-2026 04:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,277500.0,OM CONSTRUCTION,21-Aug-2025 02:29 PM,Rejected-Finance,L4 bidder,10-Jul-2026 04:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,277903.0,POOJA ASSOCIATES(CONTRACT DIVN),21-Aug-2025 07:17 PM,Rejected-Finance,L2 bidder,10-Jul-2026 04:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,277692.0,VERSHA TECHNOTRADE PVT LTD,21-Aug-2025 05:18 PM,Rejected-Finance,L3 bidder,10-Jul-2026 04:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
