Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Addl CE IMPL Minor and Micro Irrigation Assam,Internal,,Manisha Barua,15-Jul-2026 06:25 PM,finsummary_83125.pdf (358.26 KB),1.0,305997.0,KHANDELWAL CONSTRUCTION JV,29-Jun-2026 01:42 PM,Accepted-AOC,Awarded,15-Jul-2026 06:28 PM,Finance,Financial evaluation is in process,Siddhartha Kumar Sharmah,08-Jul-2026 01:34 PM,,BOQ Comparative Chart,15-Jul-2026,"INR 44,357,427",365.0,Manisha Barua,15-Jul-2026 06:28 PM,wo.pdf (122.00 KB),AOC,Technical,Technical evaluation is in process,Manisha Barua,30-Jun-2026 10:26 AM,,Addl CE IMPL Minor and Micro Assam,Internal,,Manisha Barua,08-Jul-2026 01:04 PM,08-Jul-2026 01:05 PM,techsummary_83125.pdf (691.32 KB),Irrigation Department||Chief Engineer(Major)-Irrigation Dept,2026_ID_52639_1,ACE_IMP_MI_T_E-691992/227 Date_05_06_2026,Remodelling and Improvement of Behali FIS under SOPD-G for the year 2025-2026 under Biswanath Behali Division _I_ Biswanath Chariali of Assam,1.0,305997.0,KHANDELWAL CONSTRUCTION JV,INR,"44,357,427",AOC,Chief Engineer Irrigation Assam,o-o the Chief Engineer Irrigation Assam Chandmari Guwahati-03,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,06-Jun-2026 06:00 PM,29-Jun-2026 03:00 PM,06-Jun-2026 06:00 PM,29-Jun-2026 02:00 PM,NA ,NA ,15-Jun-2026 10:00 AM,29-Jun-2026 02:00 PM,08-Jul-2026 01:05 PM,"9,000",Nil,Nil,No,Remodelling and Improvement of Behali FIS under SOPD-G for the year 2025-2026 under Biswanath Behali Division _I_ Biswanath Chariali of Assam,Remodelling and Improvement of Behali FIS under SOPD-G for the year 2025-2026 under Biswanath Behali Division _I_ Biswanath Chariali of Assam,Please refer Tender documents. ,NA ,"4,43,57,427",Civil Works,NA ,Tender,180.0,365.0,Biswanath,784176.0,NA ,NA ,NA ,O-O the CEI Assam Chandmari Ghy-03,No ,No,"8,87,149",Yes,percentage,2.0%,Nil,Nil,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,ACE_IMP_MI_T_E-691992/227 Date_05_06_2026,2026_ID_52639_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,Bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,Prequalification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
