Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,S.No.1,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
15-Sep-2025 11:00 AM,24-Sep-2025 02:00 PM,15-Sep-2025 11:00 AM,23-Sep-2025 02:00 PM,15-Sep-2025 11:00 AM ,23-Sep-2025 12:00 PM ,15-Sep-2025 11:00 AM,23-Sep-2025 02:00 PM,18-Feb-2026 09:00 AM,Public Works Roads Department,BMCTRD/SOPD/2024-25/CHE_04,2025_PWD_47507_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"42,900",Yes,fixed,,Nil,Nil,1.0,Date corrgendium,Date,,430.0,Nil,Nil,Yes,BMCTRD/SOPD/2024-25/CHE_04,Improvement of road from (1) Kukarpar to Kothlbori road (2) Rowmari Pathar to Nodirpar road under SOPD-G for the year 2024-25.,Please refer Tender documents. ,NA ,"21,45,000",Civil Works – Roads,NA ,Tender,180.0,NA ,Barpeta,781301.0,NA ,NA ,NA ,O/o EE BMCTRD Barpeta,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,Executive Engineer PWRD,Barpeta Mandia and Chenga TR Division Barpeta,1.0,SBI Bank,AOC,Public Works Roads Department,2025_PWD_47507_1,BMCTRD/SOPD/2024-25/CHE_04,BMCTRD/SOPD/2024-25/CHE_04,07-Jul-2026,"INR 2,144,950",60.0,Pallab Das,07-Jul-2026 09:52 PM,FWO.pdf (315.00 KB),Award of contract,Technical,Technical bid evaluation,Jakir Hussain,17-Feb-2026 10:05 PM,technical_75813.pdf,Jakir Hussain,Internal,"P.Das, H.Khatun",Pallab Das,07-Jul-2026 09:25 PM,finsummary_75813.pdf (379.10 KB),1.0,282245.0,SAMSUL KHAN,INR,"2,144,950",Jakir Hussain,Internal,"I Hussain, P. Das, H.Khatun",Jakir Hussain,17-Feb-2026 10:11 PM,18-Feb-2026 09:00 AM,techsummary_75813.pdf (467.93 KB),1.0,282245.0,SAMSUL KHAN,22-Sep-2025 05:38 PM,Accepted-AOC,Accepted,07-Jul-2026 09:52 PM,Finance,Financial bid opening,Pallab Das,07-Jul-2026 09:18 PM,finance_75813.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Online bid security receipt,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,FOB,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
