Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"Chief Engineer (EAP), PWRD","O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari","9,000",Nil,Nil,Yes,1.0,Fee/PreQual/Technical,.pdf,SBD,Construction of Bridge in Baksa district i) Br. No. 3/1 on Dihira to Mainaguri SSB Camp via Arnibil,Construction of Bridge in Baksa district i) Br. No. 3/1 on Dihira to Mainaguri SSB Camp via Arnibil Package No. CE/EAP/ARRBP/OCB/Bridge-1/Baksa/14,Please refer Tender documents. ,NA ,"4,34,99,000",Civil Works - Bridges,NA ,Tender,180.0,730.0,Baksa,781315.0,"O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari ","O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari ",05-Mar-2026 11:00 AM ,"O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari",No ,No,"8,70,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,Ecf No. 716719/23,2026_PWRDW_51562_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,27-Feb-2026 02:45 PM,24-Mar-2026 02:30 PM,27-Feb-2026 02:45 PM,24-Mar-2026 02:00 PM,27-Feb-2026 02:45 PM ,19-Mar-2026 02:00 PM ,27-Feb-2026 02:45 PM,24-Mar-2026 02:00 PM,12-May-2026 03:00 PM,1.0,Corrigendum-I,Date,,AOC,Technical,Technical bids have been opened,DIPAK KR. NATH,26-Mar-2026 11:52 AM,,1.0,302206.0,FAYZAL HOQUE,24-Mar-2026 01:24 PM,Rejected-Finance,Rejected as L2,20-Jul-2026 01:20 PM,Finance,Financial bids have been opened,Dibyajyoti Nath,12-May-2026 03:51 PM,,BOQ Comparative Chart,20-Jul-2026,"INR 45,630,451",730.0,Priyanka Chakravarty,20-Jul-2026 01:21 PM,WOBaksa14.pdf (93.00 KB),"Chief Engineer,(EAP) PWRD,Assam",Internal,,Priyanka Chakravarty,20-Jul-2026 01:20 PM,finsummary_81872.pdf (93.47 KB),"Chief Engineer,(EAP) PWRD,Assam",Internal,,Priyanka Chakravarty,12-May-2026 11:39 AM,12-May-2026 03:00 PM,techsummary_81872.pdf (107.11 KB),1.0,301790.0,RANJAN BORO,INR,"45,630,451",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,2026_PWRDW_51562_6,Ecf No. 716719/23,Construction of Bridge in Baksa district i) Br. No. 3/1 on Dihira to Mainaguri SSB Camp via Arnibil,AOC
,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2.0,301790.0,RANJAN BORO,24-Mar-2026 01:30 PM,Accepted-AOC,Awarded Contract Bidder,20-Jul-2026 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Tender Fees and EMD Receipt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,LOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,LOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
