Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
30-Apr-2026 04:00 PM,11-May-2026 03:30 PM,30-Apr-2026 04:00 PM,11-May-2026 02:00 PM,NA ,NA ,30-Apr-2026 04:00 PM,11-May-2026 02:00 PM,21-May-2026 11:35 AM,1.0,Fee/PreQual/Technical,.pdf,Tender Document,"4,000",Nil,Nil,No,Gauhati University,T/26-27/01 Date 29.04.2026,2026_GU_52205_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"Superintending Engineer , GU","office of the Superintending Engineer , GU","Civil, electrical and Retrofitting works for strengthening and repairing of RCC-4 Girls Hostel, Gauhati University","Civil, electrical and Retrofitting works for strengthening and repairing of RCC-4 Girls Hostel, Gauhati University",Please refer Tender documents. ,NA ,"2,15,26,377",Composite Works,NA ,Tender,180.0,90.0,Gauhati University,781014.0,"office of the Superintending Engineer , GU ","office of the Superintending Engineer , GU ",05-May-2026 02:00 PM ,"office of the Superintending Engineer , GU",No ,No,"4,30,527",Yes,fixed,,Nil,Nil,AOC,Gauhati University,2026_GU_52205_1,T/26-27/01 Date 29.04.2026,"Civil, electrical and Retrofitting works for strengthening and repairing of RCC-4 Girls Hostel, Gauhati University",1.0,303722.0,TRICON,INR,"19,806,180.54",Superintending Engineer GU,Internal,,Sazidur Rahman,21-May-2026 11:32 AM,21-May-2026 11:35 AM,techsummary_82613.pdf (370.99 KB),08-Jul-2026,"INR 19,806,180.54",90.0,Sazidur Rahman,08-Jul-2026 12:45 PM,workorder.pdf (517.00 KB),Technical,Technical Evaluation of the submitted bid will be carried out and summary of Technical Evaluation will be uploaded later,Tulshi Bezboruah,11-May-2026 03:55 PM,technical_82613.pdf,Superintending Engineer GU,Internal,,Sazidur Rahman,26-May-2026 05:06 PM,finsummary_82613.pdf (418.84 KB),Finance,The financial evaluation of the submitted price bid will be carried out and a summary of the financial evaluation will be uploaded later,Sazidur Rahman,21-May-2026 01:44 PM,finance_82613.pdf,BOQ Comparative Chart,1.0,303710.0,Debashish Goswami,11-May-2026 12:28 PM,Rejected-Finance,Not being the lowest bidder,26-May-2026 05:06 PM,AOC
,,,,,,,,,,,.pdf,technical qualification Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,303726.0,M/S MADONA & CO.,11-May-2026 12:54 PM,Rejected-Technical,Technically disqualified,21-May-2026 11:32 AM,AOC
,,,,,,,,,,,.pdf,Annexures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,303724.0,Sri Kishore K Sutradhar,11-May-2026 01:51 PM,Rejected-Technical,Technically disqualified,21-May-2026 11:32 AM,AOC
,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,303722.0,TRICON,11-May-2026 10:03 AM,Accepted-AOC,Being the lowest bidder,08-Jul-2026 12:45 PM,AOC
,,,,,,,,,,,.pdf,Form of bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
