Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"1,000",Nil,Nil,No,Supply and installation of industrial grade AC at various Grid Substations in Lower Assam Region of AEGCL,Supply and installation of industrial grade AC at various Grid Substations in Lower Assam Region of AEGCL,Please refer Tender documents. ,NA ,"67,53,140",Electrical Works,NA ,Tender,180.0,60.0,As per bid,781001.0,NA ,NA ,NA ,"Bijulee Bhawan, Guwahati-01",No ,No,1.0,SBI Bank,09-Mar-2026 09:00 AM,05-May-2026 02:00 PM,09-Mar-2026 09:00 AM,04-May-2026 12:00 PM,09-Mar-2026 09:00 AM ,23-Mar-2026 03:00 PM ,23-Mar-2026 03:00 PM,04-May-2026 12:00 PM,11-Jun-2026 11:55 AM,1.0,Corrigendum-III,Date,,1.0,Fee/PreQual/Technical,.rar,Technical,"1,35,000",No,fixed,,Nil,Nil,Assam Electricity Grid Corporation Ltd||CGM (T and T),AEGCL/MD/OnM(LAR)/Procurement of AC/2025(R),2026_AEGCL_51771_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"CGM, OnM, LAR","Bijulee Bhawan, Guwahati-01",AOC,29-Jul-2026,"INR 6,641,748",60.0,PRIYABRATA DEB,29-Jul-2026 04:55 PM,Contract_AC.pdf (10790.00 KB),"CGM (OnM), LAR",Internal,,PRIYABRATA DEB,29-Jul-2026 04:52 PM,finsummary_82100.pdf (292.30 KB),Technical,Technical bid opened on 05.05.2026,PRIYABRATA DEB,05-May-2026 04:42 PM,,1.0,303214.0,KADAMBINI ELECTRIC,07-Apr-2026 11:26 AM,Rejected-Finance,L2 bidder,29-Jul-2026 04:52 PM,Finance,Financial bid opened on 11.06.2026,ASISH DAS,11-Jun-2026 12:04 PM,,BOQ Comparative Chart,1.0,303177.0,RS COOLING APPLIANCES,INR,"6,641,748",Assam Electricity Grid Corporation Ltd||CGM (T and T),2026_AEGCL_51771_1,AEGCL/MD/OnM(LAR)/Procurement of AC/2025(R),Supply and installation of industrial grade AC at various Grid Substations in Lower Assam Region of AEGCL,"CGM (OnM), LAR",Internal,,PRIYABRATA DEB,11-Jun-2026 11:54 AM,11-Jun-2026 11:55 AM,techsummary_82100.pdf (213.90 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,Financial,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,303177.0,RS COOLING APPLIANCES,06-Apr-2026 09:53 PM,Accepted-AOC,L1 bidder,29-Jul-2026 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,Experience,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,Others,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
