EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"5,80,586",Yes,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD Fee Receipt,"6,000",Nil,Nil,No,Chief Engineer EAP PWRD,O/O The Chief Engineer (EAP) PWRD Fatashil Ambari Guwahati 781025,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,CE/EAP/ARRBP/BR/Z4/2025/T05,2026_PWRDW_51460_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,24-Feb-2026 09:00 AM,23-Mar-2026 02:30 PM,24-Feb-2026 09:00 AM,23-Mar-2026 02:00 PM,24-Feb-2026 09:00 AM ,06-Mar-2026 11:00 AM ,24-Feb-2026 09:00 AM,23-Mar-2026 02:00 PM,22-Apr-2026 03:30 PM,Hailakandi 11/Construction of Bridge in Hailakandi District Bridge on Bhasdahar Part 2 PWD Road to Barhailakandi Part 1 PWD Road over Moragang River,Hailakandi 11/Construction of Bridge in Hailakandi District Bridge on Bhasdahar Part 2 PWD Road to Barhailakandi Part 1 PWD Road over Moragang River,Please refer Tender Documents ,NA ,"2,90,29,000",Civil Works - Bridges,NA ,Tender,90.0,720.0,Karimganj District,788155.0,NA ,NA ,NA ,"O/O The Chief Engineer (EAP),PWRD,Fatasil Ambari,G",No ,No,AOC,Technical,Technical Bid has been opened,Rajiv Borgohain,22-Apr-2026 02:48 PM,,1.0,301545.0,M/S S.K. Enterprise,23-Mar-2026 01:52 PM,Accepted-AOC,Work order awarded,27-Jul-2026 11:50 AM,Finance,OPENED,DIPAK KR. NATH,27-Jul-2026 11:26 AM,,BOQ Comparative Chart,27-Jul-2026,"INR 30,457,582",720.0,DIPAK KR. NATH,27-Jul-2026 11:50 AM,wohailakandi11.pdf (303.00 KB),Chief Engineer EAP,Internal,,DIPAK KR. NATH,27-Jul-2026 11:38 AM,finsummary_81710.pdf (52.84 KB),Chief Engineer,Internal,,Rajiv Borgohain,22-Apr-2026 02:53 PM,22-Apr-2026 03:30 PM,techsummary_81710.pdf (186.97 KB),1.0,301545.0,M/S S.K. Enterprise,INR,"30,457,582",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,2026_PWRDW_51460_1,CE/EAP/ARRBP/BR/Z4/2025/T05,Hailakandi 11/Construction of Bridge in Hailakandi District Bridge on Bhasdahar Part 2 PWD Road to Barhailakandi Part 1 PWD Road over Moragang River,AOC
,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2.0,302115.0,Raju Choudhury,23-Mar-2026 01:06 PM,Rejected-Finance,L2 Bidder,27-Jul-2026 11:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Letter of Bid (technical),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,2.0,Finance,.pdf,Letter of Bid (Financial),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
