EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"9,50,000",Yes,percentage,2.0%,Nil,Nil,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,SCDCTECHBILASHIPARA,2025_WPTBC_47671_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"MD,ASDC for SC Ltd.","Sorumotoria,Dispur,Ghy-06",1.0,Fee/PreQual/Technical,.pdf,Bid Document,"9,500",Nil,Nil,No,24-Sep-2025 04:00 PM,03-Oct-2025 04:00 PM,24-Sep-2025 04:00 PM,03-Oct-2025 02:00 PM,NA ,NA ,24-Sep-2025 05:00 PM,03-Oct-2025 02:00 PM,07-Oct-2025 05:40 PM,New Construction of Double storied Academic Building at Bilasipara College in addition with Piling Works,New Construction of Double storied Academic Building at Bilasipara College in addition with Piling Works,Please refer Tender documents. ,NA ,"4,75,00,000",Civil Works,NA ,Tender,180.0,NA ,"Dispur,Ghy",781006.0,NA ,NA ,NA ,"O/O MD,ASDC for SC Ltd.",No ,No,AOC,1.0,283116.0,M/s Bhola Drugs and Surgicals,INR,"47,500,000",Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,2025_WPTBC_47671_1,SCDCTECHBILASHIPARA,New Construction of Double storied Academic Building at Bilasipara College in addition with Piling Works,"CE, ASDC for SC Ltd",Internal,,BRAJARAJ BHATTACHARJEE,07-Oct-2025 05:35 PM,07-Oct-2025 05:40 PM,techsummary_76046.pdf (774.14 KB),ce asdc for sc ltd.,Internal,,Rajarshi Narayan Baruah,28-Jul-2026 01:06 PM,finsummary_76046.pdf (457.65 KB),28-Jul-2026,"INR 47,500,000",720.0,Rajarshi Narayan Baruah,28-Jul-2026 01:08 PM,WO.pdf (396.00 KB),Technical,TECHNICAL BID HAS BEEN OPENED,Pankaj Bora,06-Oct-2025 12:22 PM,,1.0,283116.0,M/s Bhola Drugs and Surgicals,28-Sep-2025 11:28 AM,Accepted-AOC,LOWEST BIDDER,28-Jul-2026 01:08 PM,Finance,FINANCIAL BID HAS BEEN OPENED,Rahul Das,07-Oct-2025 05:46 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Pre Bid Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,283117.0,MS UDAY ENTERPRISE,28-Sep-2025 11:21 AM,Rejected-AOC,2ND LOWEST BIDDER,28-Jul-2026 01:08 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
