Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
"Chief Engineer,(EAP) PWRD,Assam",Internal,,Priyanka Chakravarty,12-May-2026 11:52 AM,12-May-2026 03:00 PM,techsummary_82154.pdf (107.11 KB),1.0,302100.0,JYOTI PRAKASH BAISHYA,INR,"72,948,500",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,2026_PWRDW_51819_1,Ecf No. 716719/27,Construction of Bridge in Kamrup district i) Br. No. 2/2 on Akadi to Dakshin Singra Bardol Road,Finance,Financial bid has been opened,Dibyajyoti Nath,12-May-2026 04:04 PM,,BOQ Comparative Chart,1.0,302100.0,JYOTI PRAKASH BAISHYA,24-Mar-2026 01:41 PM,Accepted-AOC,Awarded Contract Bidder,20-Jul-2026 03:09 PM,Technical,bid opened,Dibyajyoti Nath,12-May-2026 11:17 AM,,"Chief Engineer,(EAP) PWRD,Assam",Internal,,Priyanka Chakravarty,20-Jul-2026 03:07 PM,finsummary_82154.pdf (92.97 KB),20-Jul-2026,"INR 72,948,500",730.0,Priyanka Chakravarty,20-Jul-2026 03:09 PM,WOkamrup29.pdf (93.00 KB),AOC,11-Mar-2026 11:00 AM,24-Mar-2026 02:30 PM,11-Mar-2026 11:00 AM,24-Mar-2026 02:00 PM,11-Mar-2026 11:00 AM ,24-Mar-2026 02:00 PM ,11-Mar-2026 11:00 AM,24-Mar-2026 02:00 PM,12-May-2026 03:00 PM,"10,000",Nil,Nil,Yes,1.0,Fee/PreQual/Technical,.pdf,SBD,1.0,SBI Bank,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,Ecf No. 716719/27,2026_PWRDW_51819_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Construction of Bridge in Kamrup district i) Br. No. 2/2 on Akadi to Dakshin Singra Bardol Road,Construction of Bridge in Kamrup district i) Br. No. 2/2 on Akadi to Dakshin Singra Bardol Road for Package No. CE/EAP/ARRBP/OCB/Bridge-1/Kamrup/29,Please refer Tender documents. ,NA ,"6,95,41,000",Civil Works - Bridges,NA ,Rate Contract,180.0,730.0,Kamrup,781048.0,"O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari ","O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari ",18-Mar-2026 11:00 AM ,"O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari",No ,No,"13,91,000",No,fixed,,Nil,Nil,"Chief Engineer (EAP), PWRD","O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,LOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,Tender Fees and EMD Receipt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,LOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
