Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,500",Nil,Nil,No,Managing Director,"Office of the Managing Director, APTDC Ltd., Ganeshguri, Ghy, 5","Major Renovation at Bampothar Bengenabari Govt MVS, Saperhati, Dist - Charaideo under Dharti Aaba Janjatiya Gram Urkarsh Abhiyan during the year 2025-26","Major Renovation at Bampothar Bengenabari Govt MVS, Saperhati, Dist - Charaideo under Dharti Aaba Janjatiya Gram Urkarsh Abhiyan during the year 2025-26",Please refer to tender document ,NA ,"74,98,245",Civil Works,NA ,Tender,180.0,365.0,"Bampothar Bengenabari Govt MVS, Saperhati",785690.0,"Managing Director, APTDC Ltd., Ganeshguri, Ghy, 5 ","Office of the Managing Director, APTDC Ltd., Ganeshguri, Ghy, 5 ",22-May-2026 12:30 PM ,"Managing Director, APTDC Ltd., Ganeshguri, Guwahat",No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,PTDC/Engg/2026-27/549,2026_WPTBC_52444_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,21-May-2026 01:30 PM,10-Jun-2026 03:00 PM,21-May-2026 02:00 PM,10-Jun-2026 02:00 PM,NA ,NA ,23-May-2026 02:00 PM,10-Jun-2026 02:00 PM,02-Jul-2026 12:00 PM,"1,49,965",Yes,percentage,2.0%,Nil,Nil,AOC,Managing Director,Internal,,Dipak Kumar Gayary,02-Jul-2026 11:56 AM,02-Jul-2026 12:00 PM,techsummary_82912.pdf (1928.62 KB),Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,2026_WPTBC_52444_1,PTDC/Engg/2026-27/549,"Major Renovation at Bampothar Bengenabari Govt MVS, Saperhati, Dist - Charaideo under Dharti Aaba Janjatiya Gram Urkarsh Abhiyan during the year 2025-26",1.0,304809.0,DHIRAJ GOGOI,INR,"6,748,420.5",Finance,Financial bid has been opened,Jeena Gabison Ahmed,02-Jul-2026 12:25 PM,,BOQ Comparative Chart,Technical,Technical bid has been opened.,Jeena Gabison Ahmed,12-Jun-2026 01:07 PM,,1,304810,DGLC ONLINE SOLUTIONS LLP,10-Jun-2026 11:57 AM,Rejected-AOC,Not Awarded,08-Jul-2026 05:03 PM,Managing Director,Internal,,Dipak Kumar Gayary,08-Jul-2026 04:51 PM,finsummary_82912.pdf (1203.80 KB),08-Jul-2026,"INR 6,748,420.5",365.0,Dipak Kumar Gayary,08-Jul-2026 05:02 PM,aocBampothar.pdf (981.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,304809,DHIRAJ GOGOI,09-Jun-2026 09:17 PM,Accepted-AOC,Awarded,08-Jul-2026 05:03 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,304944,M/S P.D. ENTERPRISE,09-Jun-2026 04:45 PM,Rejected-AOC,Not Awarded,08-Jul-2026 05:03 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,304890,M/S PRAGYAN ENTERPRISE,08-Jun-2026 04:20 PM,Rejected-Technical,As per Technical bid/ Comparative Statement bidder is Non - Responsive,02-Jul-2026 11:56 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,304879,M/s. Rituraj Enterprise,08-Jun-2026 02:55 PM,Rejected-AOC,Not Awarded,08-Jul-2026 05:03 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,304866,Sri Kaniska Gogoi,09-Jun-2026 05:08 PM,Rejected-Technical,As per Technical bid/ Comparative Statement bidder is Non - Responsive,02-Jul-2026 11:56 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,304946,S S ENTERPRISE,09-Jun-2026 05:04 PM,Rejected-AOC,Not Awarded,08-Jul-2026 05:03 PM,,,,,,,,,,,,,,AOC
