Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,2026_PWRDW_50946_2,111/Tenders/2023/Pt-II/33,Construction of Bridge in Baksa district i) Br. on Uttar Kaurpara,1.0,300354.0,BIKEN BORO,INR,"43,306,666","Chief Engineer, EAP",Internal,,Rajiv Borgohain,02-Apr-2026 11:53 AM,02-Apr-2026 12:30 PM,techsummary_81083.pdf (61.20 KB),20-Jul-2026,"INR 43,306,666",730.0,Priyanka Chakravarty,20-Jul-2026 01:03 PM,WOBaksa11.pdf (80.00 KB),CE (EAP),Internal,,Rajiv Borgohain,16-May-2026 12:25 AM,finsummary_81083.pdf (31.78 KB),Finance,Financial Bid Open,Rajiv Borgohain,02-Apr-2026 01:54 PM,,BOQ Comparative Chart,1.0,300354.0,BIKEN BORO,05-Mar-2026 01:57 PM,Accepted-AOC,Awarded contract Bidder,20-Jul-2026 01:03 PM,Technical,technical bid opened,Rajiv Borgohain,06-Mar-2026 06:14 PM,,AOC,"9,000",Nil,Nil,Yes,1.0,Fee/PreQual/Technical,.pdf,SBD,1.0,SBI Bank,"9,13,000",No,fixed,,Nil,Nil,Construction of Bridge in Baksa district i) Br. on Uttar Kaurpara,Construction of Bridge in Baksa district i) Br. on Uttar Kaurpara Package No. CE/EAP/ARRBP/OCB/Bridge-1/Baksa/11,Please refer Tender documents. ,NA ,,Civil Works - Bridges,NA ,Tender,180.0,730.0,Baksa,781320.0,"O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari ","O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari ",17-Feb-2026 11:00 AM ,"O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari",No ,No,10-Feb-2026 11:00 AM,05-Mar-2026 02:30 PM,10-Feb-2026 11:00 AM,05-Mar-2026 02:00 PM,10-Feb-2026 11:00 AM ,05-Mar-2026 12:00 PM ,10-Feb-2026 11:00 AM,05-Mar-2026 02:00 PM,02-Apr-2026 12:30 PM,"Chief Engineer (EAP), PWRD","O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,111/Tenders/2023/Pt-II/33,2026_PWRDW_50946_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,300375.0,Dhaneswar Kalita,04-Mar-2026 12:37 PM,Rejected-Finance,High rate,16-May-2026 12:25 AM,,,,,,AOC,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,300377.0,M/S FOREVER,05-Mar-2026 01:19 PM,Not Admitted-Fee/PreQual/Technical,Others-Hard copy not submitted,06-Mar-2026 06:14 PM,,,,,,AOC,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,Tender Fees and EMD Receipt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,LOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,LOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
