Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,"7,45,000",Yes,fixed,,Nil,Nil,11-Jul-2025 12:30 PM,30-Jul-2025 02:30 PM,11-Jul-2025 12:30 PM,30-Jul-2025 02:00 PM,11-Jul-2025 12:30 PM ,30-Jul-2025 12:00 PM ,11-Jul-2025 06:30 PM,30-Jul-2025 02:00 PM,02-Sep-2025 01:30 PM,Public Works Roads Department,CE/Commn/16/2025-26/2,2025_PWD_45491_28,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Margherita/SOPD/3,1) Construction of Road from Mugong Bishnupur LP School to 2 No. Tokow Pather Tiniali 2) Gurung Shop tiniali to Poliman House 3) Keshab Tiniali to Gurung Tiniali 4) Hukubar Bazar to Ningam Tiniali under SOPD-G under Digboi Margherita TRD for 2025-26,Please refer Tender documents. ,NA ,"3,72,57,000",Civil Works – Roads,NA ,Tender,180.0,180.0,Margherita,786181.0,"O/o the Chief Engineer,PWRD,Chandmari.Guwahati ","O/o the Chief Engineer,PWRD,Chandmari.Guwahati ",18-Jul-2025 04:00 PM ,"O/o the Chief Engineer,PWRD,Chandmari.Guwahati",No ,No,"7,500",Nil,Nil,No,"Chief Engineer,PWRD,Chandmari.Guwahati","O/o the Chief Engineer,PWRD,Chandmari.Guwahati",1.0,SBI Bank,AOC,S.Shyam,Internal,,Parismita Bora,02-Sep-2025 01:08 PM,02-Sep-2025 01:30 PM,techsummary_72087.pdf (458.38 KB),1.0,273830.0,Babar Ali Khan,29-Jul-2025 07:07 PM,Accepted-AOC,AWARDED,02-Jul-2026 05:39 PM,02-Jul-2026,"INR 37,256,500",180.0,Munindra Barman,02-Jul-2026 05:39 PM,AOC_Margherita_03.pdf (1459.00 KB),Finance,fIN_OP,Munindra Barman,04-Sep-2025 05:31 PM,,BOQ Comparative Chart,1.0,273830.0,Babar Ali Khan,INR,"37,256,500",Public Works Roads Department,2025_PWD_45491_28,CE/Commn/16/2025-26/2,Margherita/SOPD/3,Technical,TBE,CHANDAN DEKA,01-Sep-2025 07:39 PM,,C.E. PWD Roads,Internal,,Munindra Barman,02-Jul-2026 05:36 PM,finsummary_72087.pdf (1458.96 KB),AOC
,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,273861.0,BHABESH BORGOHAIN,29-Jul-2025 11:39 PM,Rejected-AOC,NOT AWARDED,02-Jul-2026 05:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
