Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
16-Jul-2026,"INR 4,691,690",365.0,Ashish Bora,16-Jul-2026 05:10 PM,AOC_H6.pdf (410.00 KB),Rupees forty six thousand ninety one thousand six hundred ninety only,Assam Agricultural University||Directorate of Physical Plants,2026_AAU_52037_1,Urgent/2026/32458(H6) dated 14-03-26,"Repair and Renovation of Hostel No. 6 at AAU, Jorhat",Pankaj Barua,Internal,,Ashish Bora,18-May-2026 04:38 PM,20-May-2026 10:00 AM,techsummary_82426.pdf (516.36 KB),1.0,303098.0,BORDOLOI AND SON ENTERPRISE,INR,"4,691,690",Pankaj Barua,Internal,,Ashish Bora,16-Jul-2026 04:10 PM,finsummary_82426.pdf (193.07 KB),Technical,Technical bid opening summary,Spandan Jyoti Bordoloi,11-May-2026 11:11 AM,technical_82426.pdf,Finance,Financial bid opening summary,Spandan Jyoti Bordoloi,25-May-2026 11:28 AM,finance_82426.pdf,BOQ Comparative Chart,1.0,303106.0,Arpon Jyoti Neog,05-Apr-2026 01:07 PM,Rejected-AOC,Financially responsive second lowest responsive bidder,16-Jul-2026 05:10 PM,AOC,1.0,Fee/PreQual/Technical,.pdf,GCC,1.0,Drawing corrigendum,Technical Bid,,1.0,SBI Bank,"Superintending Engineer, DPP, AAU, Jorhat","O/o the DPP, AAU, Jorhat","97,086",Yes,percentage,2.0%,Nil,Nil,"Repair and Renovation of Hostel No. 6 at AAU, Jorhat","Civil, W/s and sanitary and electrical works",Please refer Tender documents. ,NA ,"48,54,309",Civil Works - Building,NA ,Tender,180.0,365.0,"AAU, Jorhat",785013.0,"O/o the DPP, AAU, Jorhat ","O/o the DPP, AAU, Jorhat ",24-Mar-2026 11:30 AM ,"O/o the DPP, AAU, Jorhat",No ,No,"1,000",Nil,Nil,No,Assam Agricultural University||Directorate of Physical Plants,Urgent/2026/32458(H6) dated 14-03-26,2026_AAU_52037_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,16-Mar-2026 09:00 AM,06-Apr-2026 03:00 PM,16-Mar-2026 09:00 AM,06-Apr-2026 02:00 PM,NA ,NA ,16-Mar-2026 09:00 AM,06-Apr-2026 02:00 PM,20-May-2026 10:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,303098.0,BORDOLOI AND SON ENTERPRISE,06-Apr-2026 01:09 PM,Accepted-AOC,Financially responsive lowest responsive bidder,16-Jul-2026 05:10 PM,AOC,,,.pdf,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,303099.0,Rajesh Dutta,06-Apr-2026 11:54 AM,Rejected-AOC,Financially responsive fourth lowest responsive bidder,16-Jul-2026 05:10 PM,AOC,,,.pdf,Makelist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,303103.0,Sarabjit Singh Matharu,06-Apr-2026 11:19 AM,Rejected-AOC,Financially responsive third lowest responsive bidder,16-Jul-2026 05:10 PM,AOC,,,.pdf,BoQ in pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Bidder qualification documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
