Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Chief Engineer EAP PWRD,"O/O The Chief Engineer (EAP),PWRD,Fatashil Ambari-781025",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,CE/EAP/ARRBP/BR/Z4/2025/T06,2026_PWRDW_51593_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,02-Mar-2026 09:00 AM,30-Mar-2026 02:30 PM,02-Mar-2026 09:00 AM,30-Mar-2026 02:00 PM,02-Mar-2026 09:00 AM ,09-Mar-2026 11:00 AM ,02-Mar-2026 09:00 AM,30-Mar-2026 02:00 PM,22-Apr-2026 03:30 PM,"8,08,580",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD Fee Receipt,1.0,SBI Bank,"8,000",Nil,Nil,No,"Hailakandi13/Construction of Bridge in Hailakandi District,Construction of Br. on Ratanpur Bondukmara Grant PMGSY Road to Barhailakandi Part ii PWD Road over Moragang","Hailakandi13/Construction of Bridge in Hailakandi District,Construction of Br. on Ratanpur Bondukmara Grant PMGSY Road to Barhailakandi Part ii PWD Road over Moragang",Pls refer tender documents ,NA ,"4,04,29,000",Civil Works - Bridges,NA ,Tender,90.0,900.0,Hailakandi District,788152.0,"O/O The Chief Engineer (EAP),PWRD ","O/O The Chief Engineer (EAP),PWRD,Fatashil Ambari-781025 ",09-Mar-2026 11:00 AM ,"O/O The Chief Engineer (EAP),PWRD",No ,No,AOC,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,2026_PWRDW_51593_1,CE/EAP/ARRBP/BR/Z4/2025/T06,"Hailakandi13/Construction of Bridge in Hailakandi District,Construction of Br. on Ratanpur Bondukmara Grant PMGSY Road to Barhailakandi Part ii PWD Road over Moragang",1.0,302563.0,GLOBAL CONSTRUCTION,INR,"38,730,982",Chief Engineer,Internal,,Rajiv Borgohain,22-Apr-2026 02:22 PM,22-Apr-2026 03:30 PM,techsummary_81885.pdf (206.57 KB),20-Jul-2026,"INR 38,730,982",900.0,DIPAK KR. NATH,20-Jul-2026 06:04 PM,letterofaward.pdf (18.00 KB),Chief Engineer EAP,Internal,,DIPAK KR. NATH,20-Jul-2026 05:58 PM,finsummary_81885.pdf (341.03 KB),Finance,opened,DIPAK KR. NATH,20-Jul-2026 05:26 PM,,BOQ Comparative Chart,Technical,Technical Bids has been opened,Rajiv Borgohain,22-Apr-2026 02:02 PM,,1.0,302563.0,GLOBAL CONSTRUCTION,30-Mar-2026 01:53 PM,Accepted-AOC,WORK ORDER AWARDED,20-Jul-2026 06:04 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,302620.0,JINTU DUTTA,30-Mar-2026 01:59 PM,Rejected-Finance,L2 Bidder,20-Jul-2026 05:58 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Bid (Technical),,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Bid (Financial),,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
