Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Director of Soil Conservation,"O/o The DSC, Bhumi sangrakshan bhanvan, RGB Road, Guwahati -05",1.0,Fee/PreQual/Technical,.pdf,Bid Document Downloaded from the portal,1.0,SBI Bank,Erosion Protection Work (RTP) near Gouri Nath Mandir at Sonaipar River under RIDFXXXI,Erosion Protection Work (RTP) near Gouri Nath Mandir at Sonaipar River under RIDFXXXI,Please refer Tender documents. ,NA ,"39,81,000",Civil Works,NA ,Tender,180.0,120.0,Nagaon Soil Conservation Division,782001.0,"O/o The DSC, Assam  ","O/o The DSC, Bhumi sangrakshan bhanvan, RGB Road, Guwahati -05  ",12-Jan-2026 12:00 PM ,"O/o The DSC, Assam",No ,No,06-Jan-2026 02:00 PM,28-Jan-2026 03:00 PM,09-Jan-2026 09:00 AM,28-Jan-2026 02:00 PM,NA ,NA ,16-Jan-2026 09:00 AM,28-Jan-2026 02:00 PM,14-May-2026 03:35 PM,Soil Conservation Department||Director - SCD,Tender/NIT/Pt-I/2025-26/5924,2026_SCD_49976_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"79,620",Yes,percentage,2.0%,Nil,Nil,800.0,Nil,Nil,No,AOC,Soil Conservation Department||Director - SCD,2026_SCD_49976_7,Tender/NIT/Pt-I/2025-26/5924,Erosion Protection Work (RTP) near Gouri Nath Mandir at Sonaipar River under RIDFXXXI,04-Jul-2026,"INR 3,781,950",120.0,Syed Arfad Hussain,04-Jul-2026 01:44 PM,GouriNathmondirAOC.pdf (2572.00 KB),1,294812,Nobab Chand Ahmed,28-Jan-2026 12:12 PM,Rejected-Finance,Refer to Financial minutes.,04-Jul-2026 01:29 PM,Finance,Financial Bid is Opened.,Syed Arfad Hussain,14-May-2026 03:50 PM,,BOQ Comparative Chart,Director of Soil Conservation,Internal,,Syed Arfad Hussain,04-Jul-2026 01:29 PM,finsummary_79482.pdf (2415.69 KB),Technical,Technical Bid is opened.,Syed Arfad Hussain,28-Jan-2026 04:23 PM,,1.0,295376.0,SMTI MALLIKA DAS,INR,"3,781,950",Director of Soil Conservation,Internal,,Chandan Ranjan Das,14-May-2026 03:29 PM,14-May-2026 03:35 PM,techsummary_79482.pdf (1863.28 KB),AOC
,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2,295422,PRABIN DAS,28-Jan-2026 10:24 AM,Rejected-Finance,Refer to Financial minutes.,04-Jul-2026 01:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,3,295376,SMTI MALLIKA DAS,27-Jan-2026 11:19 PM,Accepted-AOC,Awarded,04-Jul-2026 01:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
