EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"22,26,000",Yes,fixed,,Nil,Nil,SOPD_G_25_26_64 Improvement and Strengthening of road from NH-31 near Sorbhog Goudiya Math to Ruposi including RCC Road side drain at Chahchaka bazaar under SOPD-G for the year 2025-26.,SOPD_G_25_26_64 Improvement and Strengthening of road from NH-31 near Sorbhog Goudiya Math to Ruposi including RCC Road side drain at Chahchaka bazaar under SOPD-G for the year 2025-26.,Please refer Tender Documents ,NA ,"11,12,98,000",Civil Works – Roads,NA ,Tender,180.0,365.0,Barpeta,781301.0,"CE, PWRD ","CE, PWRD ",13-Mar-2026 05:00 PM ,"CE, PWRD",No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"CE, PWRD","CE, PWRD",Public Works Roads Department,CE/DEV/TB/120/2025-26/53 Dtd-02.03.2026,2026_PWD_51978_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,13-Mar-2026 04:30 PM,16-Mar-2026 02:30 PM,13-Mar-2026 04:30 PM,16-Mar-2026 02:00 PM,13-Mar-2026 04:30 PM ,13-Mar-2026 05:00 PM ,13-Mar-2026 05:00 PM,16-Mar-2026 02:00 PM,27-Mar-2026 04:20 PM,"20,000",Nil,Nil,No,AOC,Public Works Roads Department,2026_PWD_51978_1,CE/DEV/TB/120/2025-26/53 Dtd-02.03.2026,SOPD_G_25_26_64 Improvement and Strengthening of road from NH-31 near Sorbhog Goudiya Math to Ruposi including RCC Road side drain at Chahchaka bazaar under SOPD-G for the year 2025-26.,17-Jul-2026,"INR 111,297,000",365.0,Brajen Kakati,17-Jul-2026 02:44 PM,SOPD64AA.pdf (392.00 KB),1.0,301287.0,M/S Royal Smart Construction,INR,"111,297,000",Technical,Admitted,Utpal Chakravarty,27-Mar-2026 04:15 PM,,CE PWRD,Internal,,Brajen Kakati,17-Jul-2026 02:42 PM,finsummary_82331.pdf (451.93 KB),"CE,PWRD",Internal,,Utpal Chakravarty,27-Mar-2026 04:18 PM,27-Mar-2026 04:20 PM,techsummary_82331.pdf (225.43 KB),1.0,301361.0,Jiyaur Pasa,15-Mar-2026 04:49 PM,Not Admitted-Fee/PreQual/Technical,Others-Withdrawn,27-Mar-2026 04:15 PM,Finance,Admitted,Brajen Kakati,17-Jul-2026 02:40 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,301288.0,Mintu Bora,16-Mar-2026 12:58 AM,Rejected-Finance,Rejected,17-Jul-2026 02:42 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,301287.0,M/S Royal Smart Construction,16-Mar-2026 12:38 AM,Accepted-AOC,Awarded,17-Jul-2026 02:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,301418.0,Nipul Kalita,16-Mar-2026 12:27 PM,Not Admitted-Fee/PreQual/Technical,Others-Withdrawn,27-Mar-2026 04:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
