Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Industries and Commerce Department||Assam Gas Company Ltd - ICD,C and P/PL/2025-26/06,2026_ICD_50093_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"10,000",Nil,Nil,Yes,1.0,Fee/PreQual/Technical,.pdf,NIT,"50,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,MODIFICATION WORKS OF 8 INCH NB HOEC INJECTION POINT TO POWAI INTERCONNECTION POINT NATURAL GAS PIPELINE,MODIFICATION WORKS OF 8 INCH NB HOEC INJECTION POINT TO POWAI INTERCONNECTION POINT NATURAL GAS PIPELINE,Please refer Tender documents. ,NA ,,Pipe Laying Works,NA ,Tender,180.0,60.0,As per NIT,786171.0,"AGCL Headquarter, Duliajan ","Office of the HOD-Pipeline, Assam Gas Company Ltd., Duliajan, Pin- 786602, Dist - Dibrugarh, Assam ",19-Jan-2026 10:00 AM ,Duliajan,No ,No,08-Jan-2026 04:30 PM,27-Jan-2026 10:00 AM,08-Jan-2026 05:00 PM,26-Jan-2026 03:00 PM,08-Jan-2026 05:00 PM ,24-Jan-2026 03:00 PM ,08-Jan-2026 05:00 PM,26-Jan-2026 03:00 PM,13-Mar-2026 02:30 PM,Sr. Manager C and P,"Assam Gas Company Ltd., Duliajan, Pin- 786602, Dist - Dibrugarh, Assam",AOC,Industries and Commerce Department||Assam Gas Company Ltd - ICD,2026_ICD_50093_1,C and P/PL/2025-26/06,MODIFICATION WORKS OF 8 INCH NB HOEC INJECTION POINT TO POWAI INTERCONNECTION POINT NATURAL GAS PIPELINE,03-Jul-2026,"INR 1,074,980",180.0,Utpal Borgohain,03-Jul-2026 04:10 PM,AoCHOEC.pdf (335.00 KB),"Purchase Order issued to L1 bidder M/s Bordubi Engineering Works with a total financial involvemement of Rs. 10,74,980.00/- (including GST)",1,292712,BORDUBI ENGINEERING WORKS,25-Jan-2026 07:47 PM,Accepted-AOC,Accepted as L1 bidder,03-Jul-2026 04:10 PM,Finance,Financial Bids opened for technically qualified bidders,Utpal Borgohain,03-Jul-2026 03:44 PM,,BOQ Comparative Chart,Technical,A total of 4 bids received.,DIPANKAR BARUAH,27-Jan-2026 02:10 PM,,TAC-B/C,Internal,Approved by TAC committee,Utpal Borgohain,03-Jul-2026 04:00 PM,finsummary_79750.pdf (192.61 KB),1.0,292712.0,BORDUBI ENGINEERING WORKS,INR,"1,074,980",Sr Manager C and P,Internal,Approved by concerned Department,Utpal Borgohain,13-Mar-2026 02:25 PM,13-Mar-2026 02:30 PM,techsummary_79750.pdf (964.23 KB),AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,294575,GOGI ENTERPRISES,22-Jan-2026 05:01 PM,Rejected-Finance,Rejected as L bidder,03-Jul-2026 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,294966,M/s WELD TECH ENGINEERING,26-Jan-2026 12:24 PM,Rejected-Finance,Rejected as L bidder,03-Jul-2026 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,294370,Technocrats,25-Jan-2026 03:59 PM,Rejected-Technical,Technically Not Qualified,13-Mar-2026 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
