Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"6,400",Nil,Nil,No,MAINT/SOPD-G/2025-26/11,"MAINT/SOPD-G/2025-26/11_1_Reconstruction Polytechnic campus Road,2_Reconstruction of SH2 to Kukurmari Suterpara Road Scheme, 3_Reconstruction of SH2 to Uttar Majgaon Pt-I Road, 4_Reconstruction of L078-T02 to Jelkajar Partt-II Road, 5_Reconstructio_",Please refer Tender documents. ,NA ,"3,19,01,000",Civil Works – Roads,NA ,Tender,180.0,270.0,Bongaigaon,783380.0,"O/o the Chief Engineer,PWD(Roads),Assam,Chandmari, ","O/o the Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati-03 ",18-Aug-2025 06:00 PM ,"O/o the Chief Engineer,PWD(Roads),Assam,Chandmari,",No ,No,"Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati","O/o the Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati-03","6,38,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,BID_Cost_Bid_Security,Public Works Roads Department,CE/MAINT/SOPDG/01/2025-26/12 Date_13_8_2025,2025_PWD_46628_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,18-Aug-2025 05:30 PM,06-Sep-2025 03:00 PM,18-Aug-2025 05:30 PM,06-Sep-2025 02:00 PM,18-Aug-2025 05:30 PM ,06-Sep-2025 12:00 PM ,18-Aug-2025 05:30 PM,06-Sep-2025 02:00 PM,17-Oct-2025 01:10 PM,AOC,1.0,279026.0,LAJIK BRAHMA,05-Sep-2025 12:02 PM,Accepted-AOC,Accepted by BEC,16-Jul-2026 12:41 PM,Finance,Recommended by BEC,Mohd Mahbubul Islam,16-Jul-2026 12:23 PM,,BOQ Comparative Chart,1.0,279026.0,LAJIK BRAHMA,INR,"31,901,000",Chief_Engineer_PWD_Roads,Internal,AEE_Maint_Cell_SE_Maint_Cell_Chief_Engineer_PWD_Roads,Mohd Mahbubul Islam,16-Jul-2026 12:36 PM,finsummary_74275.pdf (765.92 KB),Technical,Recommended by bid evaluation committee,Bhupendra Nath Das,17-Oct-2025 01:04 PM,,"Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati-03",Internal,AEEMaintenanceCell_ SEMaintenanceCell_ Chief EngineerPWD RoadsDepartment_Assam,Bhupendra Nath Das,17-Oct-2025 01:06 PM,17-Oct-2025 01:10 PM,techsummary_74275.pdf (309.96 KB),Public Works Roads Department,2025_PWD_46628_1,CE/MAINT/SOPDG/01/2025-26/12 Date_13_8_2025,MAINT/SOPD-G/2025-26/11,16-Jul-2026,"INR 31,901,000",270.0,Mohd Mahbubul Islam,16-Jul-2026 12:41 PM,FWO_SOPDG_11.pdf (406.00 KB),Awarded Cost of Contract,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,279028.0,RABIN CHANDRA SARKAR,04-Sep-2025 10:27 PM,Rejected-Finance,Rejected by BEC,16-Jul-2026 12:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technacal Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
