Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
Cooperation Department||Assam State Warehousing Corporation,AWC.284/2017 /2026-27/FCI(Contract)/45.,2026_CD_52408_1,Yes,Open Tender,Supply,Services,2.0,No,No,Online,No,No,No,Handling of Foodgrains at Goalpara,Handling of Foodgrains at Goalpara,Please refer Tender documents. ,NA ,"2,00,00,000",Manpower Supply,NA ,Tender,30.0,730.0,as per the tender document,781005.0,NA ,NA ,NA ,"aswc, christianbasti",No ,No,18-May-2026 06:30 PM,08-Jun-2026 01:30 PM,18-May-2026 06:30 PM,05-Jun-2026 01:00 PM,NA ,NA ,19-May-2026 03:00 PM,05-Jun-2026 01:00 PM,19-Jun-2026 05:05 PM,"1,000",Nil,Nil,No,1.0,SBI Bank,"Managing Director, ASWC","ASWC, Christian Basti, Guwahati-781005","4,00,000",No,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Sealed and Signed Tender Document,AOC,1.0,304648.0,KANAKA TEA ESTATE,INR,"20,000,000",Cooperation Department||Assam State Warehousing Corporation,2026_CD_52408_1,AWC.284/2017 /2026-27/FCI(Contract)/45.,Handling of Foodgrains at Goalpara,"md, aswc",Internal,,Chandan Borgohain,19-Jun-2026 04:59 PM,19-Jun-2026 05:05 PM,techsummary_82867.pdf (289.06 KB),03-Jul-2026,"INR 20,000,000",730.0,Bhaskar Batshav Bhuyan,03-Jul-2026 02:59 PM,AppointmentletterforHandlingContractoratSWCGowalparaCentre.pdf (248.00 KB),Technical,The Technical Bid has been Opened.,Bhaskar Batshav Bhuyan,10-Jun-2026 01:31 PM,,Finance,The Price Bid has been opened,Chandan Borgohain,19-Jun-2026 05:09 PM,,BOQ Comparative Chart,1.0,304701.0,ABHIJEET OJAH,05-Jun-2026 08:13 AM,Rejected-Finance,L3 bidder,03-Jul-2026 02:54 PM,"MD, ASWC",Internal,,Bhaskar Batshav Bhuyan,03-Jul-2026 02:54 PM,finsummary_82867.pdf (163.27 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Sealed and Signed SOR copy,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,304700.0,Chittaranjan Bora,05-Jun-2026 08:17 AM,Rejected-Finance,L2 bidder,03-Jul-2026 02:54 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Supporting Documents as per the Tender Document,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,304648.0,KANAKA TEA ESTATE,05-Jun-2026 12:56 PM,Accepted-AOC,L1 bidder,03-Jul-2026 02:59 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Signed Price Bid,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
