Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Summary,Abu syed Abidul Islam,05-Dec-2025 06:25 PM,finance_75673.pdf,BOQ Comparative Chart,1.0,284082.0,BAHADUR ISLAM,11-Oct-2025 03:26 PM,Rejected-AOC,L2,16-Jul-2026 10:47 AM,"EE, PWRD GE and JT Road Div GLP",Internal,,Ashim kumar Chakraborty,05-Dec-2025 06:11 PM,05-Dec-2025 06:15 PM,techsummary_75673.pdf (201.81 KB),EE PWRD Goalpara East_Jaleswar Territorial Road Div,Internal,,Ashim kumar Chakraborty,16-Jul-2026 10:43 AM,finsummary_75673.pdf (400.31 KB),Technical,Summary,Abu syed Abidul Islam,15-Oct-2025 06:30 PM,technical_75673.pdf,1.0,284175.0,Niamul Alom,INR,"1,806,000",16-Jul-2026,"INR 1,806,000",90.0,Ashim kumar Chakraborty,16-Jul-2026 10:47 AM,WOSOPDGPKG02.pdf (397.00 KB),Public Works Roads Department,2025_PWD_47416_2,GLP/EE(GE_J)/SOPD G/2025-261014-9 Dated02/09/2025,"Construction of GWC road from Dhumerghat Tarangapur Road to Sialkanda Kabarstan (from Ch. 0.00 Km to Ch. 800.00 m, Length 800.00 m) under SOPD-G for the year 2025-26",AOC,"Construction of GWC road from Dhumerghat Tarangapur Road to Sialkanda Kabarstan (from Ch. 0.00 Km to Ch. 800.00 m, Length 800.00 m) under SOPD-G for the year 2025-26","Construction of GWC road from Dhumerghat Tarangapur Road to Sialkanda Kabarstan (from Ch. 0.00 Km to Ch. 800.00 m, Length 800.00 m) under SOPD-G for the year 2025-26",Please refer Tender documents. ,NA ,"21,00,000",Civil Works – Roads,NA ,Tender,180.0,90.0,Goalpara,783101.0,"O/O The EE, PWRD, GE and JT Road Division, Goalpar ","O/O The EE, PWRD, GE and JT Road Division, Goalpara ",11-Sep-2025 11:00 AM ,"O/O The EE, PWRD, GE and JT Road Division, Goalpar",No ,No,"EE, PWRD, GE and JT Road Division, Goalpar","O/O The EE, PWRD, GE and JT Road Division, Goalpara",Public Works Roads Department,GLP/EE(GE_J)/SOPD G/2025-261014-9 Dated02/09/2025,2025_PWD_47416_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,10-Sep-2025 11:00 AM,14-Oct-2025 11:00 AM,10-Sep-2025 11:00 AM,13-Oct-2025 02:00 PM,10-Sep-2025 11:00 AM ,13-Sep-2025 12:00 PM ,10-Sep-2025 11:00 AM,13-Oct-2025 02:00 PM,05-Dec-2025 06:15 PM,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,1.0,Extension Notice,Date,,1.0,SBI Bank,"42,000",Yes,fixed,,Nil,Nil,500.0,Nil,Nil,No,AOC
,,,,,,2.0,284103.0,MOINUL HOQUE CHOWDHURY,11-Oct-2025 05:45 PM,Rejected-Technical,Non-Responsive,05-Dec-2025 06:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,AOC
,,,,,,3.0,284175.0,Niamul Alom,13-Oct-2025 01:29 PM,Accepted-AOC,Work Order Issued,16-Jul-2026 10:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FORM OF BID,,,,,,,,,,,,,,,,,AOC
