Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
Public Works Roads Department,2026_PWD_50168_31,BSPTRD/TECH/PDNA/168/2025-26,BSPTRD/PDNA/2025-26/31,"Executive Engineer, PWRD, BSPTRD",Internal,,Rubul Deka,09-Jul-2026 12:23 AM,finsummary_79913.pdf (141.75 KB),Technical,Technicallyqualified,Rubul Deka,12-Mar-2026 12:53 PM,technical_79913.pdf,1.0,294891.0,Nayanjyoti Talukdar,INR,"1,349,967.8",09-Jul-2026,"INR 1,349,967.8",90.0,Rubul Deka,09-Jul-2026 12:26 AM,letterofaward.pdf (18.00 KB),Finance,Bids were opened,Rubul Deka,09-Jul-2026 12:19 AM,,BOQ Comparative Chart,RupjitNath,Internal,,Rubul Deka,12-Mar-2026 12:57 PM,12-Mar-2026 01:05 PM,techsummary_79913.pdf (602.40 KB),1.0,295293.0,GOBINDA DAS,27-Jan-2026 06:18 PM,Rejected-Finance,Higher financial quote than the L1 bidder,09-Jul-2026 12:23 AM,AOC,1.0,Fee/PreQual/Technical,.pdf,BID COST and BID SECURITY,"30,000",Yes,fixed,,Nil,Nil,BSPTRD/PDNA/2025-26/31,"Recovery and Reconstruction of Sorbhog Kalgachia Road under NDRF (PDNA -2022) for the year 2025-26, 21 No Bhawanipur Sorbhog LAC",Please refer Tender documents. ,NA ,"15,00,000",Civil Works – Roads,NA ,Tender,180.0,90.0,Barpeta Road,781315.0,NA ,NA ,NA ,O/o the E.E. PWD B S P TRD,No ,No,1.0,Corrigendum,Other,,Public Works Roads Department,BSPTRD/TECH/PDNA/168/2025-26,2026_PWD_50168_31,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,300.0,Nil,Nil,No,13-Jan-2026 10:00 AM,02-Feb-2026 02:00 PM,13-Jan-2026 10:00 AM,28-Jan-2026 02:00 PM,13-Jan-2026 10:00 AM ,28-Jan-2026 02:00 PM ,13-Jan-2026 10:00 AM,28-Jan-2026 02:00 PM,12-Mar-2026 01:05 PM,E.E. PWD B S P TRD,O/o the E.E. PWD B S P TRD,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,295178.0,M/S MAHMUD ALI CONSTRUCTION CO,28-Jan-2026 01:04 AM,Rejected-Finance,Higher financial quote than the L1 bidder,09-Jul-2026 12:23 AM,AOC,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,294891.0,Nayanjyoti Talukdar,26-Jan-2026 01:38 AM,Accepted-AOC,Lowest (L1) responsive bidder.,09-Jul-2026 12:26 AM,AOC,,,.pdf,Technical Qualification Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,295300.0,Shri Dhireswar Ray,27-Jan-2026 06:35 PM,Rejected-Finance,Higher financial quote than the L1 bidder,09-Jul-2026 12:23 AM,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
