Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
Technical,Admitted,Utpal Chakravarty,25-Sep-2025 12:14 PM,,CE PWRD,Internal,,BHABANANDA DEKA,21-Jul-2026 03:59 PM,finsummary_71842.pdf (380.61 KB),Public Works Roads Department,2025_PWD_45399_27,CE/DEV/TB/54/2025-26/01 Dtd- 13.06.2025,MMUPPNA_RIDF_XXXI_25_26_17 Upgradation of Kalapani to Pipulbari (Dhanua) Road under Mukhya Mantrir Unnoto Paki Path Nirman Achani (MMUPPNA) under RIDF-XXXI of NABARD for the year 2025-26.,1.0,271729.0,SHAMIM AMEEN,INR,"37,176,330",Finance,Admitted,BHABANANDA DEKA,21-Jul-2026 03:54 PM,,BOQ Comparative Chart,21-Jul-2026,"INR 37,176,330",365.0,BHABANANDA DEKA,21-Jul-2026 04:03 PM,MMUPPNA17AA.pdf (451.00 KB),1.0,273139.0,MIDAS CONSTRUCTIONS,25-Jul-2025 10:51 AM,Rejected-Finance,Rejected,21-Jul-2026 03:59 PM,"CE (Roads), PWD, Assam",Internal,,Utpal Chakravarty,25-Sep-2025 12:16 PM,25-Sep-2025 01:00 PM,techsummary_71842.pdf (245.81 KB),AOC,07-Jul-2025 03:00 PM,25-Jul-2025 02:30 PM,07-Jul-2025 03:00 PM,25-Jul-2025 02:00 PM,07-Jul-2025 03:00 PM ,11-Jul-2025 12:00 PM ,07-Jul-2025 03:00 PM,25-Jul-2025 02:00 PM,25-Sep-2025 01:00 PM,1.0,SBD Modified,Other,,"8,960",Nil,Nil,No,Public Works Roads Department,CE/DEV/TB/54/2025-26/01 Dtd- 13.06.2025,2025_PWD_45399_27,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,MMUPPNA_RIDF_XXXI_25_26_17 Upgradation of Kalapani to Pipulbari (Dhanua) Road under Mukhya Mantrir Unnoto Paki Path Nirman Achani (MMUPPNA) under RIDF-XXXI of NABARD for the year 2025-26.,MMUPPNA_RIDF_XXXI_25_26_17 Upgradation of Kalapani to Pipulbari (Dhanua) Road under Mukhya Mantrir Unnoto Paki Path Nirman Achani (MMUPPNA) under RIDF-XXXI of NABARD for the year 2025-26.,Please refer Tender Documents. ,NA ,"4,47,91,000",Civil Works – Roads,NA ,Tender,180.0,365.0,Mankachar,783131.0,"CE, PWRD ","CE, PWRD ",14-Jul-2025 12:00 PM ,"CE, PWRD",No ,No,1.0,SBI Bank,"8,96,000",Yes,fixed,,Nil,Nil,"CE, PWRD","CE, PWRD",1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,272650.0,M/S BIMAL KUMAR AGARWALA,24-Jul-2025 12:24 PM,Rejected-Finance,Rejected,21-Jul-2026 03:59 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENTS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,273117.0,SHAHI MD. KARIM,25-Jul-2025 01:47 PM,Rejected-Finance,Rejected,21-Jul-2026 03:59 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,271729.0,SHAMIM AMEEN,25-Jul-2025 01:55 PM,Accepted-AOC,Awarded,21-Jul-2026 04:03 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,AOC
