Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
CE PWRD,Internal,,BHABANANDA DEKA,23-Jul-2026 03:35 PM,finsummary_73674.pdf (553.21 KB),Technical,Admitted,Manoj Kr. Nath,10-Nov-2025 12:44 PM,,Public Works Roads Department,2025_PWD_46196_17,CE/DEV/TB/122/2025-26/06 Dated. 04-08-2025,BTR_SOPD_G_25_26_29 Construction of road from Jharbosti to Subankhata connecting road under SOPD-G for the year 2025-26.,23-Jul-2026,"INR 7,556,500",270.0,BHABANANDA DEKA,23-Jul-2026 03:36 PM,BTRSOPD29AA.pdf (446.00 KB),Finance,Admitted,BHABANANDA DEKA,23-Jul-2026 03:31 PM,,BOQ Comparative Chart,1.0,276554.0,MS AXOM INFRA TECH,INR,"7,556,500",1.0,276554.0,MS AXOM INFRA TECH,18-Aug-2025 12:28 PM,Accepted-AOC,Awarded,23-Jul-2026 03:37 PM,"CE (Roads), PWD, Assam",Internal,,Manoj Kr. Nath,10-Nov-2025 12:46 PM,10-Nov-2025 12:50 PM,techsummary_73674.pdf (208.25 KB),AOC,Public Works Roads Department,CE/DEV/TB/122/2025-26/06 Dated. 04-08-2025,2025_PWD_46196_17,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,700",Nil,Nil,No,"1,70,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Date Extension,Date,,06-Aug-2025 06:00 PM,18-Aug-2025 02:30 PM,06-Aug-2025 06:00 PM,18-Aug-2025 02:00 PM,06-Aug-2025 06:00 PM ,11-Aug-2025 12:00 PM ,06-Aug-2025 06:00 PM,18-Aug-2025 02:00 PM,10-Nov-2025 12:50 PM,BTR_SOPD_G_25_26_29 Construction of road from Jharbosti to Subankhata connecting road under SOPD-G for the year 2025-26.,BTR_SOPD_G_25_26_29 Construction of road from Jharbosti to Subankhata connecting road under SOPD-G for the year 2025-26.,Please refer Tender documents. ,NA ,"85,00,000",Civil Works – Roads,NA ,Tender,180.0,270.0,Tamulpur,781367.0,"O/O CE, PWRD,Chandmari,Guwahati-03 ","O/O CE, PWRD,Chandmari,Guwahati-03 ",11-Aug-2025 12:00 PM ,"O/O CE, PWRD,Chandmari,Guwahati-03",No ,No,"O/O CE, PWRD,Chandmari,Guwahati-03","O/O CE, PWRD,Chandmari,Guwahati-03",1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,277230.0,SANJIT KUMAR DAS,18-Aug-2025 01:06 PM,Rejected-Finance,Rejected,23-Jul-2026 03:35 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENTS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,276536.0,Sri Dhrubajyoti Kakati,18-Aug-2025 11:45 AM,Rejected-Finance,Rejected,23-Jul-2026 03:35 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATION,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,AOC
