S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,"2,000",Nil,Nil,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Nalbari Circle-Nalbari-PHED,IFB NO 04 OF 2026-27,2026_PHED_52549_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"95,800",Yes,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Bid documents,"S.E(PHE) NALBARI CIRCLE, NALBARI","S.E(PHE) NALBARI CIRCLE, NALBARI",30-May-2026 02:00 PM,22-Jun-2026 11:00 AM,30-May-2026 03:00 PM,19-Jun-2026 02:00 PM,NA ,NA ,30-May-2026 03:00 PM,19-Jun-2026 02:00 PM,25-Jun-2026 05:10 PM,Jawahar Navodaya Vidyalaya PWSS,Jawahar Navodaya Vidyalaya PWSS of Nalbari (PHE) Division under SOPD-G,Please refer Tender documents. ,NA ,"47,90,000",Civil Works,NA ,Tender,270.0,NA ,Jawahar Navodaya Vidyalaya Nalbari,781340.0,NA ,NA ,NA ,"O/o the S.E(PHE) NALBARI CIRCLE, NALBARI",No ,No,AOC,17-Jul-2026,"INR 4,598,400",180.0,Ghanashyam Kalita,28-Jul-2026 03:31 PM,amalarjya.pdf (559.00 KB),Formal Work Order,Finance,Financial Bid open for evaluation,Ghanashyam Kalita,25-Jun-2026 05:49 PM,,BOQ Comparative Chart,1.0,305142.0,AMAL CHNADRA ARJYA,INR,"4,598,400",SE(PHE)Nalbari Cirlce,Internal,EE(PHE)NALBARI DIVISION_AEE(PHE)TC NALBARI DIVISION_AO(PHE)NALBARI DIVISION_AE(PHE) NALBARI CIRCLE,Ghanashyam Kalita,06-Jul-2026 11:21 AM,finsummary_83032.pdf (669.77 KB),Technical,Bid open for Technical evaluation,Mrinmoy Deka,22-Jun-2026 12:49 PM,,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Nalbari Circle-Nalbari-PHED,2026_PHED_52549_1,IFB NO 04 OF 2026-27,Jawahar Navodaya Vidyalaya PWSS,1,305142,AMAL CHNADRA ARJYA,13-Jun-2026 11:43 PM,Accepted-AOC,Selected as L1,28-Jul-2026 03:31 PM,SE(PHE)Nalbari Cirlce,Internal,EE(PHE) NALBARI DIVISION_AEE(PHE)TC BARPETA DIVISION_AO(PHE)NALBARI DIVISION_AE(PHE)NALBARI CIRCLE,Chandrika Deka,25-Jun-2026 05:05 PM,25-Jun-2026 05:10 PM,techsummary_83032.pdf (412.10 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,305370,ANANTA CHANDRA BARMAN,18-Jun-2026 10:04 PM,Rejected-Finance,Due to L1 Selected,06-Jul-2026 11:21 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finanicial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,304706,Nilkamal Barman,19-Jun-2026 01:53 PM,Rejected-Technical,Technical bid not qualified,25-Jun-2026 05:05 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,305461,POWERGRIPP UNIVERSAL,18-Jun-2026 05:30 PM,Rejected-Technical,Technical bid not qualified,25-Jun-2026 05:05 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,304707,Sri Paramesh Malla Buzar Baruah,13-Jun-2026 11:31 PM,Rejected-Finance,Due to L1 Selected,06-Jul-2026 11:21 AM,,,,,,,,AOC
