Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
E.E. PWD B S P TRD,O/o the E.E. PWD B S P TRD,1.0,Fee/PreQual/Technical,.pdf,BID COST and BID SECURITY,1.0,SBI Bank,300.0,Nil,Nil,No,BSPTRD/PDNA/2025-26/7,Recovery and Reconstruction of Barpeta Road Bashbari Road (Manas Rd) Breach occurred at 20th Km under NDRF ( PDNA-2022) for the year 2025-26,Please refer Tender documents. ,NA ,"15,00,000",Civil Works – Roads,NA ,Tender,180.0,90.0,Barpeta Road,781315.0,NA ,NA ,NA ,O/o the E.E. PWD B S P TRD,No ,No,"30,000",Yes,fixed,,Nil,Nil,13-Jan-2026 10:00 AM,02-Feb-2026 02:00 PM,13-Jan-2026 10:00 AM,28-Jan-2026 02:00 PM,13-Jan-2026 10:00 AM ,28-Jan-2026 02:00 PM ,13-Jan-2026 10:00 AM,28-Jan-2026 02:00 PM,12-Mar-2026 11:50 AM,Public Works Roads Department,BSPTRD/TECH/PDNA/168/2025-26,2026_PWD_50168_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Corrigendum,Other,,AOC,"Executive Engineer, PWRD, BSPTRD",Internal,,Rubul Deka,17-Jul-2026 09:56 PM,finsummary_79888.pdf (135.86 KB),Technical,TechnicallyQualified,Rubul Deka,12-Mar-2026 11:34 AM,,1.0,295196.0,Prasanta Bayan,INR,"1,199,999.99",RupjitNath,Internal,,Rubul Deka,12-Mar-2026 11:42 AM,12-Mar-2026 11:50 AM,techsummary_79888.pdf (657.67 KB),1,294888,Nayanjyoti Talukdar,26-Jan-2026 01:20 AM,Rejected-Finance,Higher financial quote than the L1 bidder.,17-Jul-2026 09:56 PM,Finance,Bids were opened,Rubul Deka,17-Jul-2026 09:51 PM,,BOQ Comparative Chart,Public Works Roads Department,2026_PWD_50168_7,BSPTRD/TECH/PDNA/168/2025-26,BSPTRD/PDNA/2025-26/7,17-Jul-2026,"INR 1,199,999.99",90.0,Rubul Deka,17-Jul-2026 10:00 PM,letterofaward.pdf (18.00 KB),AOC
,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,295196,Prasanta Bayan,28-Jan-2026 03:21 AM,Accepted-AOC,Lowest (L1) responsive bidder.,17-Jul-2026 10:01 PM,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,Technical Qualification Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3,294667,RANJAN BORO,27-Jan-2026 10:11 PM,Rejected-Finance,Higher financial quote than the L1 bidder.,17-Jul-2026 09:56 PM,,,,,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,4,294658,Ranjit Chandra Saha,27-Jan-2026 09:57 PM,Rejected-Finance,Higher financial quote than the L1 bidder.,17-Jul-2026 09:56 PM,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,5,294671,Sri Nitul Kumar Rabha,27-Jan-2026 10:18 PM,Rejected-Finance,Higher financial quote than the L1 bidder.,17-Jul-2026 09:56 PM,,,,,,,,,,,,,,,,,AOC
