S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,14-Jan-2026 11:00 AM,03-Feb-2026 03:00 PM,14-Jan-2026 11:00 AM,03-Feb-2026 02:00 PM,14-Jan-2026 11:00 AM ,03-Feb-2026 12:00 PM ,14-Jan-2026 11:00 AM,03-Feb-2026 02:00 PM,09-Feb-2026 05:15 PM,"1,000",Nil,Nil,No,"The Addl. Chief Engineer cum Director, PWD, BTC","O/o the Addl. Chief Engineer cum Director, PWD, BTC, Kokrajhar",1.0,Fee/PreQual/Technical,.pdf,Technical Documents,Construction of Jwmwi Club and Library at Bhanugaon village under Anthaibil VCDC in Kokrajhar District. (TN_82_7),Construction of Jwmwi Club and Library at Bhanugaon village under Anthaibil VCDC in Kokrajhar District.,Please refer Tender documents. ,NA ,"50,00,000",Civil Works - Building,NA ,Tender,180.0,180.0,Kokrajhar,783370.0,NA ,NA ,NA ,"O/o the Addl. Chief Engineer cum Director, PWD BTC",No ,No,"1,00,000",Yes,percentage,2.0%,Nil,Nil,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,ACE-25/PWD/IFB/BTC/2025-26/65,2026_BTC_50255_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,1.0,296106.0,ACHINTA BASUMATARY,02-Feb-2026 10:53 PM,Rejected-AOC,L2,02-Jul-2026 05:51 PM,Finance,Financial Opening,Jintu Uzir,02-Jul-2026 05:48 PM,,BOQ Comparative Chart,Technical,Technical Opening,Jintu Uzir,09-Feb-2026 04:57 PM,,Jaga Mohan Basumatary,Internal,,Jintu Uzir,02-Jul-2026 05:50 PM,finsummary_80066.pdf (230.14 KB),1.0,296097.0,KUMANTA KUMAR BRAHMA,INR,"5,000,000",Jaga Mohan Basumatary,Internal,,Jintu Uzir,09-Feb-2026 05:12 PM,09-Feb-2026 05:15 PM,techsummary_80066.pdf (318.13 KB),Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2026_BTC_50255_7,ACE-25/PWD/IFB/BTC/2025-26/65,Construction of Jwmwi Club and Library at Bhanugaon village under Anthaibil VCDC in Kokrajhar District. (TN_82_7),02-Jul-2026,"INR 5,000,000",180.0,Jintu Uzir,02-Jul-2026 05:51 PM,WO_33.pdf (251.00 KB),Work Order,AOC
,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,296097.0,KUMANTA KUMAR BRAHMA,02-Feb-2026 10:45 PM,Accepted-AOC,L1,02-Jul-2026 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,296100.0,NANDA SEKHAR UZIR,02-Feb-2026 11:03 PM,Rejected-AOC,L3,02-Jul-2026 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
