Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,S.No.1,Conversion rate in ₹,1,NA,2,NA.1,3,NA.2,4,NA.3,5,NA.4,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
14-Jul-2026,"INR 164,533,432",180.0,Jayanta Kumar Barman,14-Jul-2026 06:04 PM,Contract_Award_Notification_G_24_Lot_1.pdf (563.00 KB),"Supply and installation of Porcupines for additional high priority works in Lakhimpur (Dhakuwakhana, Bonpuroi), Biswanath and Sonitpur Districts Package No. G-24, LOT 1",Addl. CE EAP Zone,Internal,,Jayanta Kumar Barman,14-Jul-2026 06:00 PM,finsummary_70595.pdf (563.45 KB),1,269764,Ashok kr Agarwalla PKA JV,12-Jun-2025 01:07 PM,Rejected-Technical,Technically Non-Responsive,09-Oct-2025 08:26 PM,Technical,All bids ae opened for technical evaluation.,Jayanta Kumar Barman,12-Jul-2025 05:13 PM,technical_70595.pdf,Finance,All Bids are opened for Financial Evaluation,Jayanta Kumar Barman,14-Jul-2026 05:32 PM,finance_70595.pdf,BOQ Comparative Chart,1.0,270180.0,KEA CONSULTANTS PRIVATE LIMITED,INR,"164,533,432",Department of Water Resources-Externally Aided Project||WRD-ADB Funded Procurements,2025_WREAP_44315_1,WRD/ADB/OCB-Goods/15,"Supply and installation of Porcupines for additional high priority works in Lakhimpur (Dhakuwakhana, Bonpuroi), Biswanath and Sonitpur Districts Package No. G-24, LOT 1","Additional Chief Engineer, EAP",Internal,,Jayanta Kumar Barman,09-Oct-2025 08:26 PM,13-Oct-2025 12:30 PM,techsummary_70595.pdf (175.66 KB),AOC,"Supply and installation of Porcupines for additional high priority works in Lakhimpur (Dhakuwakhana, Bonpuroi), Biswanath and Sonitpur Districts Package No. G-24, LOT 1","Supply and installation of Porcupines for additional high priority works in Lakhimpur (Dhakuwakhana, Bonpuroi), Biswanath and Sonitpur Districts Package No. G-24, LOT 1",Please refer Tender documents. ,NA ,,Supply of Materials,NA ,Tender,120.0,180.0,DHAKUAKHANA,787055.0,Guwahati ,"Conference Hall, Water Resources Department, 1St Floor, Assam Water Centre, Kundil Nagar, Basistha Guwahati 781029, Assam, India ",23-May-2025 03:00 PM ,Guwahati,No ,No,16-May-2025 05:00 PM,17-Jun-2025 04:30 PM,16-May-2025 05:00 PM,17-Jun-2025 04:00 PM,16-May-2025 05:00 PM ,23-May-2025 12:00 PM ,11-Jun-2025 10:00 AM,17-Jun-2025 04:00 PM,13-Oct-2025 12:30 PM,Department of Water Resources-Externally Aided Project||WRD-ADB Funded Procurements,WRD/ADB/OCB-Goods/15,2025_WREAP_44315_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,Yes,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,Currency,US Dollar,AustriliaDollar,European Dollar,Japanese Yen,British Pound,,,,,,,"15,00,000",Yes,fixed,,Nil,Nil,"Chief Engineer, WRD, Assam","O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,2,270180,KEA CONSULTANTS PRIVATE LIMITED,17-Jun-2025 02:54 PM,Accepted-AOC,AWARDED,14-Jul-2026 06:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,270058,M/S. M.P. AGARWALLA,17-Jun-2025 01:59 PM,Rejected-AOC,Not Qualified for AOC,14-Jul-2026 06:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PRICE BID SUBMISSION SHEET,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,270145,SA - ZED JV,17-Jun-2025 03:26 PM,Rejected-Technical,Technically Non Responsive,09-Oct-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
