Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Project Director,"Sixmile, Khanapara, Guwahati - 781022",Medical Education and Research Department- Externally Aided Project||Assam Health Infrastructure Development and Management Society,IN-AHIDMS-526826-CW-RFB,2025_MDRDE_49287_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,16-Dec-2025 06:00 PM,28-Jan-2026 03:00 PM,17-Dec-2025 06:00 PM,28-Jan-2026 02:00 PM,17-Dec-2025 09:00 AM ,22-Dec-2025 05:00 PM ,12-Jan-2026 03:00 PM,28-Jan-2026 02:00 PM,13-Mar-2026 11:15 AM,1.0,SBI Bank,1.0,Date Extension,Date,,1.0,Fee/PreQual/Technical,.pdf,Technical Cover,"Repair and renovation work in Karimganj Civil Hospital, Sribhumi, Assam under ASSIST project","Repair and renovation work in Karimganj Civil Hospital, Sribhumi, Assam under ASSIST project",Please refer Tender documents. ,NA ,"17,99,00,000",Civil Works - Building,NA ,Tender,150.0,NA ,As per bid document,781022.0,NA ,NA ,NA ,Sixmile,No ,No,"20,000",Nil,Nil,No,"35,98,000",Yes,fixed,,Nil,Nil,AOC,Finance,Financial Bids Admitted and will be handed over to BEC.,Nijara Sarmah,13-Mar-2026 12:01 PM,,BOQ Comparative Chart,Technical,Technical Bid has opened. The documents are being handed over to the BEC.,Nijara Sarmah,28-Jan-2026 03:31 PM,,1,294708,M/s Macrocosm Builders,24-Jan-2026 02:02 PM,Accepted-AOC,Most Advantageous Bidder,09-Jul-2026 12:27 PM,DHS,Mixed,,Indrajit Dhar,08-Jul-2026 04:36 PM,finsummary_78263.pdf (1262.55 KB),08-Jul-2026,"INR 156,928,199.62",730.0,Indrajit Dhar,09-Jul-2026 12:27 PM,letterofaward.pdf (18.00 KB),"Notification of Award issued for Repair and renovation work in Karimganj Civil Hospital, Sribhumi, Assam under ASSIST project.",DHS,Internal,,Nijara Sarmah,11-Mar-2026 06:14 PM,13-Mar-2026 11:15 AM,techsummary_78263.pdf (1007.50 KB),Medical Education and Research Department- Externally Aided Project||Assam Health Infrastructure Development and Management Society,2025_MDRDE_49287_1,IN-AHIDMS-526826-CW-RFB,"Repair and renovation work in Karimganj Civil Hospital, Sribhumi, Assam under ASSIST project",1.0,294708.0,M/s Macrocosm Builders,INR,"156,928,199.62",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Technical Corrigendum,Technical Bid,,,,.pdf,Additional Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,295487,M/S MAQ INFRA PROJECTS,28-Jan-2026 01:40 PM,Rejected-Finance,Did not emerge as Financially Responsive bidder,08-Jul-2026 04:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance Bid documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,295468,M/S MAYUR ASSOCIATES,28-Jan-2026 12:09 PM,Rejected-Finance,Did not emerge as Financially Responsive bidder,08-Jul-2026 04:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Finance bid documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,295472,M/S SUNRISE ENTERPRISE,28-Jan-2026 12:39 PM,Rejected-Finance,Did not emerge as Financially Responsive bidder,08-Jul-2026 04:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
