EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"60,000",Yes,fixed,,Nil,Nil,19-Jun-2026 06:00 PM,08-Jul-2026 01:00 PM,20-Jun-2026 11:30 AM,08-Jul-2026 11:30 AM,NA ,NA ,20-Jun-2026 11:30 AM,08-Jul-2026 11:30 AM,17-Jul-2026 01:15 PM,REMEDIATION OF DUMPING GROUND,"Remediation of Waste Accumulated at Dumping Ground at Bamunkuchi village under Patacharkuchi Municipal Board , Patacharkuchi, Bajali, Assam through Bio-Mining, Reclamation of Land and Scientific Disposal of Residual Waste",Please refer Tender documents. ,NA ,"30,00,000",Civil Works,NA ,Tender,180.0,NA ,Patacharkuchi municipal board,781326.0,Patacharkuchi municipal board ,Patacharkuchi municipal board ,22-Jun-2026 11:00 AM ,Patacharkuchi municipal board,No ,No,Urban Development Department||Directorate of Municipality Administration - UDD||Patacharkuchi Municipal Board,SBMU-2.0/PKMB/Part-1/2026,2026_UDD_52821_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,Executive Officer,Patacharkuchi municipal board,1.0,Fee/PreQual/Technical,.pdf,NIT NOTICE,1.0,SBI Bank,"1,000",Nil,Nil,Yes,AOC,Urban Development Department||Directorate of Municipality Administration - UDD||Patacharkuchi Municipal Board,2026_UDD_52821_1,SBMU-2.0/PKMB/Part-1/2026,REMEDIATION OF DUMPING GROUND,20-Jul-2026,"INR 2,998,500",180.0,Drisha Deori,17-Jul-2026 02:19 PM,letterofaward.pdf (17.00 KB),1,306581,BHASKAR BARMAN,08-Jul-2026 10:40 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,17-Jul-2026 12:43 PM,Finance,"Upon examination of the Comparative Statement, the Committee found that M/s Call And Fix has emerged as the Lowest Responsive Bidder (L-1) by quoting Rs 999.50 per MT, amounting to Rs 29,98,500.00.",Drisha Deori,17-Jul-2026 02:10 PM,finance_83335.pdf,BOQ Comparative Chart,1.0,306236.0,Call And Fix,INR,"2,998,500",Chairman Patacharkuchi MB,Internal,"Chairman Patacharkuchi MB, Executive Officer, Financial Management Officer and Urban Technical Officer",Drisha Deori,17-Jul-2026 02:15 PM,finsummary_83335.pdf (201.68 KB),Technical,"Upon detailed scrutiny, two bidders were found to have submitted the required documents and fulfilled the prescribed technical eligibility criteria. Accordingly, Call And Fix and North East Enviro Tech Pvt. Ltd. declared Technically Responsive.",Drisha Deori,17-Jul-2026 12:43 PM,technical_83335.pdf,Chairman Patacharkuchi MB,Mixed,"Chairman Patacharkuchi MB, ADC Urban Bajali, executive officer, Urban Technical Officer and FAO",Drisha Deori,17-Jul-2026 12:51 PM,17-Jul-2026 01:15 PM,techsummary_83335.pdf (1215.85 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,2,306236,Call And Fix,07-Jul-2026 03:12 PM,Accepted-AOC,Financially Qualified as L1,17-Jul-2026 02:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,3,306576,IMPACT SOLUTIONS,07-Jul-2026 03:37 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,17-Jul-2026 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,4,306489,North East Enviro Tech Private Limited,07-Jul-2026 01:36 PM,Rejected-Finance,Financially Qualified L2,17-Jul-2026 02:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,5,306457,RAM MAN BUSINESS ENTERPRISES,06-Jul-2026 12:20 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,17-Jul-2026 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
