Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Documents,"Superintending Engineer, GU","Office of the Superintending Engineer, GU","i) Construction of VIP Dining hall at Guest House of Gauhati University ii) Construction of kitchen, store and Staff accommodation at Gauhati University Guest House","i) Construction of VIP Dining hall at Guest House of Gauhati University ii) Construction of kitchen, store and Staff accommodation at Gauhati University Guest House",Please refer Tender documents. ,NA ,"2,08,88,206",Composite Works,NA ,Tender,180.0,180.0,Gauhati University,781014.0,"Office of the Superintending Engineer, GU ","Office of the Superintending Engineer, GU ",25-May-2026 02:00 PM ,"Office of the Superintending Engineer, GU",No ,No,1.0,SBI Bank,"4,17,764",Yes,fixed,,Nil,Nil,07-May-2026 05:00 PM,02-Jun-2026 02:00 PM,07-May-2026 05:00 PM,01-Jun-2026 02:00 PM,NA ,NA ,07-May-2026 05:00 PM,01-Jun-2026 02:00 PM,11-Jun-2026 02:00 PM,Gauhati University,T/26-27/02 Date 05.05.2026,2026_GU_52228_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"4,000",Nil,Nil,No,AOC,Technical,Technical Evaluation of the submitted bid will be carried out and summary of technical Evaluation will be uploaded later.,Tulshi Bezboruah,02-Jun-2026 02:59 PM,technical_82637.pdf,10-Jul-2026,"INR 17,793,837",180.0,Sazidur Rahman,10-Jul-2026 04:31 PM,LOI.pdf (665.00 KB),Superintending Engineer GU,Internal,,Sazidur Rahman,10-Jul-2026 04:25 PM,finsummary_82637.pdf (420.31 KB),Finance,The financial evaluation of the submitted price bid will be carried out and a summary of the financial evaluation will be uploaded later,Tulshi Bezboruah,11-Jun-2026 03:55 PM,finance_82637.pdf,BOQ Comparative Chart,1.0,304135.0,Debashish Goswami,01-Jun-2026 11:54 AM,Accepted-AOC,Being the lowest bidder,10-Jul-2026 04:31 PM,Gauhati University,2026_GU_52228_1,T/26-27/02 Date 05.05.2026,"i) Construction of VIP Dining hall at Guest House of Gauhati University ii) Construction of kitchen, store and Staff accommodation at Gauhati University Guest House",1.0,304135.0,Debashish Goswami,INR,"17,793,837",Superintending Engineer GU,Internal,,Sazidur Rahman,11-Jun-2026 10:27 AM,11-Jun-2026 02:00 PM,techsummary_82637.pdf (374.72 KB),AOC
,,.pdf,Technical Qualification Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,304398.0,M/S ELITE AGENCY,01-Jun-2026 11:48 AM,Rejected-Technical,Technically disqualified,11-Jun-2026 10:27 AM,,,,,,,,,,,,,,,,,AOC
,,.pdf,Annexures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3.0,304390.0,Sri Kishore K Sutradhar,30-May-2026 02:41 PM,Rejected-Technical,Technically disqualified,11-Jun-2026 10:27 AM,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,4.0,304474.0,Sr Pradip Kumar Das,01-Jun-2026 11:45 AM,Rejected-Technical,Technically disqualified,11-Jun-2026 10:27 AM,,,,,,,,,,,,,,,,,AOC
,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
