Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
17-Jul-2026,"INR 2,328,087",365.0,Ashish Bora,17-Jul-2026 05:24 PM,AOC_H3.pdf (408.00 KB),Rupees twenty three lakhs twenty eight thousand eighty seven only,Assam Agricultural University||Directorate of Physical Plants,2026_AAU_52035_1,Urgent/2026/32458(H3) dated 14-03-26,"Repair and Renovation of Girls Hostel No. 3 at AAU, Jorhat",Pankaj Barua,Internal,,Ashish Bora,18-May-2026 04:35 PM,20-May-2026 10:00 AM,techsummary_82424.pdf (518.23 KB),Technical,Technical bid opening summary,Spandan Jyoti Bordoloi,11-May-2026 11:15 AM,technical_82424.pdf,Pankaj Barua,Internal,,Ashish Bora,17-Jul-2026 05:18 PM,finsummary_82424.pdf (196.29 KB),1.0,303134.0,Hazarika Enterprise.,INR,"2,328,087",Finance,Financial Bid Opening Summary,Spandan Jyoti Bordoloi,25-May-2026 11:40 AM,finance_82424.pdf,BOQ Comparative Chart,1.0,303116.0,BORDOLOI AND SON ENTERPRISE,06-Apr-2026 04:10 AM,Rejected-AOC,Financially responsive second lowest evaluated bidder,17-Jul-2026 05:24 PM,AOC,"Superintending Engineer, DPP, AAU, Jorhat","O/o the DPP, AAU, Jorhat","48,532",Yes,percentage,2.0%,Nil,Nil,1.0,Drawing corrigendum,Technical Bid,,1.0,SBI Bank,Assam Agricultural University||Directorate of Physical Plants,Urgent/2026/32458(H3) dated 14-03-26,2026_AAU_52035_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,GCC,"Repair and Renovation of Girls Hostel No. 3 at AAU, Jorhat","Civil, W/s and sanitary and electrical works",Please refer Tender documents. ,NA ,"24,26,607",Civil Works - Building,NA ,Tender,180.0,365.0,"AAU, Jorhat",785013.0,"O/o the DPP, AAU, Jorhat ","O/o the DPP, AAU, Jorhat ",24-Mar-2026 11:30 AM ,"O/o the DPP, AAU, Jorhat",No ,No,16-Mar-2026 09:00 AM,06-Apr-2026 03:00 PM,16-Mar-2026 09:00 AM,06-Apr-2026 02:00 PM,NA ,NA ,16-Mar-2026 09:00 AM,06-Apr-2026 02:00 PM,20-May-2026 10:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,303057.0,CHANDAN CHOWDHURY,04-Apr-2026 06:59 PM,Rejected-AOC,Financially responsive third lowest evaluated bidder,17-Jul-2026 05:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,303134.0,Hazarika Enterprise.,06-Apr-2026 01:54 PM,Accepted-AOC,Financially responsive lowest evaluated bidder,17-Jul-2026 05:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BoQ in pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,303118.0,Sarabjit Singh Matharu,06-Apr-2026 11:24 AM,Rejected-AOC,Financially responsive fourth lowest evaluated bidder,17-Jul-2026 05:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Makelist,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidder qualification documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
