Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
Finance,financial bids are opened,DIPAK KR. NATH,04-May-2026 05:11 PM,,BOQ Comparative Chart,1.0,301849.0,Jethmal Maloo,20-Mar-2026 10:26 AM,Rejected-Technical,Technically not Qualified,04-May-2026 04:01 PM,Technical,Technical Bids are opened,DIPAK KR. NATH,24-Mar-2026 03:51 PM,,08-Jul-2026,"INR 46,162,000",720.0,Dibyajyoti Nath,08-Jul-2026 04:53 PM,WO.pdf (79.00 KB),"CE (EAP), PWRD, Assam, Fatasil Ambari",Internal,,Dibyajyoti Nath,08-Jul-2026 04:50 PM,finsummary_82099.pdf (85.13 KB),"Chief Engineer, EAP, PWRD",Internal,,Dibyajyoti Nath,04-May-2026 04:01 PM,04-May-2026 04:05 PM,techsummary_82099.pdf (262.27 KB),Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,2026_PWRDW_51761_3,RFB No CE/EAP/ARRBP/BR/Z4/2025/T07,"Construction of RCC Bridge no. 1/1, Baonai River at Lalmati Tumbagan Par Ghat Kokrajhar/32",1.0,301788.0,M/S ASSAM AGENCIES,INR,"46,162,000",AOC,07-Mar-2026 06:00 PM,20-Mar-2026 02:30 PM,07-Mar-2026 06:00 PM,20-Mar-2026 02:00 PM,07-Mar-2026 06:00 PM ,20-Mar-2026 02:00 PM ,07-Mar-2026 06:00 PM,20-Mar-2026 02:00 PM,04-May-2026 04:05 PM,1.0,Fee/PreQual/Technical,.pdf,EMD and Tender Fees Receipt,"9,23,286",Yes,fixed,,Nil,Nil,"Construction of RCC Bridge no. 1/1, Baonai River at Lalmati Tumbagan Par Ghat Kokrajhar/32","Construction of RCC Bridge no. 1/1, Baonai River at Lalmati Tumbagan Par Ghat CE/EAP/ARRBP/OCB/Bridge-1/Kokrajhar/32",Please refer Tender documents. ,NA ,"4,61,64,300",Civil Works - Bridges,NA ,Tender,180.0,720.0,Kokrajhar,783370.0,NA ,NA ,NA ,"O/o the Chief Engineer, EAP, PWRD, Assam, Fatasil",No ,No,"9,240",Nil,Nil,No,"Chief Engineer, EAP, PWRD, Assam","Chief Engineer, EAP, PWRD, Assam",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,RFB No CE/EAP/ARRBP/BR/Z4/2025/T07,2026_PWRDW_51761_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
,,,,,,2.0,301788.0,M/S ASSAM AGENCIES,20-Mar-2026 01:52 PM,Accepted-AOC,Awarded Contract bidder,08-Jul-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,.pdf,Letter of Bid (technical),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,.pdf,LOB(Financial),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
